j_1031160,1,1
j_103135,1,8
j_1031353,5,7
j_1031506,2,2
j_1031712,1,1
j_1032016,2,15
j_1032019,6,6
j_103210,2,3
j_1032149,1,21
j_103218,1,2
j_1032239,1,12
j_1032270,1,318
j_1032402,5,83
j_1032692,3,5154
j_1032698,1,16
j_1032934,7,13
j_1032952,1,2
j_1032969,3,1788
j_1033056,1,1
j_1033093,1,1
j_1033228,2,3
j_1033423,1,115
j_1033525,1,1
j_1033545,3,211
j_103356,2,28
j_1033639,1,1
j_1033672,2,147
j_1033721,1,1
j_1033783,3,3
j_1033873,22,99
j_1034088,1,10
j_1034102,2,2
j_103424,2,31
j_1034454,1,287
j_1034481,1,1
j_1034519,1,10
j_1034580,1,1
j_1034807,2,7
j_1034869,3,3
j_1035072,3,3
j_1035114,1,1
j_1035116,1,40
j_1035470,1,2
j_103556,1,1
j_1035790,2,2
j_1035825,1,1
j_1036192,3,3
j_1036372,3,3
j_1036537,2,2
j_1036733,4,4
j_103700,3,3
j_1037097,3,3
j_1037271,0,1
j_1037272,1,1
j_1037294,4,4
j_1037303,3,3
j_1037347,9,13
j_1037352,9,101
j_1037518,17,34
j_1037557,2,2
j_1037621,2,822
j_1037637,1,3
j_1037723,1,3
j_1037780,1,1
j_1037860,1,323
j_1037918,0,3
j_1038022,7,9
j_1038050,1,1
j_1038067,1,1
j_1038125,1,2
j_1038355,1,1
j_1038411,1,1
j_1038464,1,607
j_1038505,1,2
j_1038514,2,2
j_1038541,4,1663
j_1038586,2,2
j_1038869,1,30
j_1039004,16,2152
j_103908,2,2
j_1039191,1,4
j_1039404,11,105
j_1039454,1,1
j_1039588,3,100
j_1039626,5,2423
j_1039666,1,1
j_1039825,1,1
j_1040035,1,1
j_1040175,11,14385
j_1040200,1,3
j_1040361,1,14
j_1040525,1,59
j_1040535,1,2
j_1040597,1,114
j_1040634,2,2
j_104070,1,1
j_1040710,1,2
j_1041256,1,2
j_104127,3,3
j_1041288,5,7
j_1041318,1,1
j_1041357,1,2
j_104145,2,2
j_1041839,1,41
j_1041951,1,1
j_1041994,4,153
j_104223,6,18
j_104229,1,3
j_1042360,1,9
j_1042418,13,29
j_1042491,3,29
j_1042582,12,17
j_1042925,2,70
j_1043209,0,1
j_1043219,0,2
j_1043229,2,14
j_1043530,5,5
j_104387,2,56
j_1044061,2,14
j_1044232,1,20
j_1044327,3,7
j_104434,1,4
j_1044426,2,257
j_1044473,1,1
j_1044791,1,31
j_1044810,1,29
j_1044932,1,2
j_1045086,1,1
j_1045127,0,14
j_1045184,2,13
j_1045268,1,7
j_1045343,2,68
j_1045629,1,2
j_1045759,2,233
j_1045764,6,18
j_1045862,1,2
j_1046153,5,7
j_1046273,6,369
j_1046396,2,2
j_1046499,0,2
j_1046612,3,3
j_1046618,13,104
j_1046644,3,683
j_1046650,3,7
j_1046742,3,3
j_1046808,2,233
j_1046872,1,1
j_1046912,1,1
j_1046949,7,1024
j_1046982,1,1
j_1047076,7,17
j_1047262,2,8
j_1047315,5,5
j_1047345,1,5
j_1047358,2,9
j_1047448,1,1
j_1047621,1,1
j_1047693,2,56
j_1047982,1,4
j_1048323,1,6
j_1048355,1,3
j_1048581,1,1
j_1048749,5,5
j_1048779,1,1
j_1048833,1,1
j_1048858,5,913
j_1048876,6,20
j_1048917,3,12
j_1049137,3,5
j_1049149,1,1
j_104935,1,1
j_104939,1,1
j_1049395,13,376
j_1049482,2,56
j_104951,1,1
j_104963,1,21
j_104966,2,3
j_104967,1,1
j_1049986,1,3
j_1049998,1,5
j_1050184,2,15
j_1050263,5,7
j_1050300,1,2
j_1050347,3,16
j_1050352,1,1
j_1050468,12,189
j_1050518,3,3
j_1050655,6,14
j_1050669,2,2
j_1050741,1,9
j_1050922,2,292
j_1051294,1,4
j_1051412,1,3
j_1051500,17,24
j_105161,1,15
j_1051695,3,1036
j_1051765,1,3
j_1051789,2,968
j_105192,3,3
j_1051942,2,2
j_1051946,0,1
j_1051960,5,117
j_1052144,3,3
j_1052309,4,24
j_1052510,8,700
j_1052606,1,4
j_1052673,1,2
j_1052761,3,208
j_1052834,1,1
j_1052990,1,1
j_1053109,1,1
j_105322,4,6
j_1053293,1,1
j_1053303,4,4
j_105334,1,2
j_1053588,1,287
j_1053603,0,1
j_1053665,8,700
j_1053888,1,1
j_1054005,4,34
j_1054027,7,31
j_1054103,1,1
j_1054169,2,2
j_1054281,2,593
j_1054287,5,9
j_1054393,2,2
j_1054509,3,3
j_1054512,1,3
j_1054817,2,15
j_1054936,10,104
j_1054983,1,2
j_1055398,1,1
j_1055401,9,1241
j_1055481,2,54
j_1055576,2,129
j_105597,3,3
j_1056051,5,83
j_1056081,1,2
j_1056099,1,1
j_1056238,5,342
j_1056262,3,3
j_1056466,1,1
j_1056594,1,1
j_1056919,1,5
j_1056967,16,444
j_1056990,2,25
j_105707,2,92
j_1057158,1,1
j_105736,5,7
j_1057367,9,4725
j_1057563,1,2
j_1057629,0,1
j_1057804,2,312
j_1057831,2,2
j_105786,4,4
j_1057875,1,1
j_105788,1,31
j_1057996,1,19
j_1058022,5,83
j_1058134,1,1
j_1058194,1,31
j_1058340,3,71
j_1058710,1,3
j_1058733,1,4
j_10590,1,1
j_1059044,1,10
j_1059303,2,2
j_105941,2,58
j_1059577,1,1
j_1059741,1,1
j_1059763,1,3
j_1059764,1,2
j_1059874,3,3
j_1059936,4,6
j_1060134,1,1
j_1060257,3,3
j_1061289,17,601
j_106135,2,2
j_1061357,0,1
j_106162,1,1
j_1061897,1,3
j_1061982,9,417
j_1062257,1,1
j_1062347,5,85
j_1062489,1,1
j_1062501,5,5
j_1062515,1,3
j_1062546,2,54
j_1062957,3,3
j_1062990,1,1
j_1063178,4,14
j_1063217,2,2
j_1063227,1,1
j_1063544,1,2
j_1063800,1,1
j_1063816,1,1
j_1064045,2,2
j_1064269,1,1
j_1064431,1,4
j_1064637,12,24
j_1064743,2,6
j_1064814,1,1
j_1064824,2,3
j_1064859,25,1029
j_106486,0,1
j_1064892,1,2
j_1064948,3,650
j_106497,2,2
j_1064999,1,1
j_1065049,4,4
j_1065067,1,2
j_1065327,3,3
j_1065522,1,1
j_1065625,2,34
j_1065792,1,652
j_1065938,1,1
j_1066100,1,33
j_1066210,2,2
j_1066415,22,25024
j_1066420,1,16
j_1066552,1,1
j_1066651,5,9
j_1066672,1,1
j_1066851,1,4
j_1066855,3,3
j_1067029,1,1
j_1067052,1,1
j_1067077,1,1
j_106725,1,1
j_1067358,13,11763
j_1067492,0,1
j_1067497,1,2
j_1067588,2,3
j_1067630,2,2
j_1067693,3,61
j_1067804,1,40
j_1067818,1,1
j_1067861,0,4
j_106797,1,45
j_1068096,1,2
j_1068150,1,311
j_1068291,1,40
j_1068322,3,5
j_1068357,3,11
j_106857,1,1
j_1068591,3,3
j_1068644,3,3
j_1068681,2,2
j_1068699,2,746
j_1068727,1,40
j_1068844,1,1
j_1068975,1,1
j_1069385,2,2
j_1069397,1,26
j_1069439,2,56
j_1069442,2,2
j_1069513,7,18
j_106953,7,343
j_1069808,3,7
j_1069898,1,3
j_1070098,1,881
j_1070114,7,1029
j_1070349,1,3
j_1070485,2,2
j_1070518,1,3
j_1070567,3,3
j_1070759,1,1
j_1070801,1,1
j_1070818,7,974
j_1071150,1,30
j_1071209,2,2
j_1071315,2,3
j_107139,1,1
j_1071441,1,3
j_1071612,1,267
j_1071760,12,24
j_1071815,1,1
j_1071904,1,1096
j_1072084,2,12
j_1072320,3,3
j_1072436,7,23
j_1072472,1,4
j_107248,3,3
j_1072635,1,57
j_1072641,2,2
j_1072789,6,164
j_1072795,1,2
j_1073286,8,1094
j_1073351,28,507
j_1073448,2,2
j_1073450,2,327
j_1073560,2,131
j_107360,12,6193
j_1073614,1,10
j_1073615,1,36
j_1073712,2,2
j_1073860,2,2
j_1073940,1,2
j_1074029,9,19
j_1074060,1,2
j_1074336,0,2
j_1074389,4,305
j_107461,3,3
j_1074838,0,1
j_1074938,1,2835
j_1075018,6,16
j_1075163,3,4
j_1075286,1,1
j_1075367,0,1
j_1075439,1,2
j_1075597,1,29
j_1075706,2,12
j_1075751,8,773
j_1075945,1,4
j_1076122,1,467
j_1076143,1,1
j_107619,3,30
j_1076267,4,18
j_1076275,2,2
j_1076285,2,996
j_1076330,1,4
j_1076710,3,3
j_1076762,3,3
j_1076799,2,2
j_1076841,14,815
j_1076894,3,3
j_1077139,3,713
j_1077225,3,3
j_107744,2,351
j_1077444,1,1
j_1077593,7,19
j_1077714,1,1
j_1077797,1,4
j_107780,1,2
j_1077833,1,370
j_1077858,2,56
j_1077939,11,14385
j_1077952,1,3
j_1078086,1,5
j_1078111,1,330
j_107826,6,8
j_1078285,0,2
j_1078351,1,1
j_1078469,2,465
j_1078516,1,1
j_1078526,1,1
j_1078636,2,7
j_1078775,2,2
j_1078783,3,151
j_1078902,0,1
j_1078939,2,52
j_1078958,26,23649
j_1079012,2,6
j_1079080,1,3
j_1079090,1,1
j_1079657,1,13
j_1079678,13,62
j_1079687,13,108
j_1079799,1,30
j_1079851,1,1
j_1079902,1,2
j_1079948,3,5
j_1080157,3,3
j_1080212,1,4
j_1080229,6,6
j_1080575,1,5
j_1080580,1,1
j_1080629,2,2
j_1080860,1,12
j_1080960,4,737
j_1081181,1,17
j_1081183,7,45
j_1081276,1,3
j_1081454,3,50
j_1081479,1,1
j_1081514,2,2
j_1081666,7,5013
j_1081761,1,1
j_1081765,1,2
j_1081903,1,2
j_1081945,22,25661
j_1082008,7,133
j_1082244,2,2
j_1082246,1,2
j_1082389,1,1
j_1082610,3,3
j_1082753,2,3
j_1082769,10,106
j_1083159,1,2
j_1083244,1,1
j_10837,2,30
j_108371,1,1
j_1083798,0,1
j_108390,2,5
j_1084036,3,6
j_1084168,1,2
j_1084266,3,213
j_108430,1,1
j_1084505,24,5330
j_1084536,1,1
j_1084696,3,3
j_1084723,1,9
j_1084817,7,1493
j_1084825,1,1
j_1084921,0,16
j_1084975,4,9
j_1085021,1,2
j_1085153,2,47
j_1085278,2,2
j_1085297,1,2
j_1085465,1,1
j_1085569,10,18
j_1085761,0,1
j_1085850,6,10
j_1086031,3,4072
j_1086215,1,1
j_1086298,5,7
j_1086539,2,9311
j_1086923,10,20
j_1087,1,39
j_1087203,4,6
j_1087213,8,105
j_1087232,1,3
j_1087256,1,1
j_1087800,1,2
j_1087856,14,3694
j_1087908,2,15
j_1088104,7,13
j_1088222,1,1
j_1088307,2,56
j_1088427,1,1
j_1088497,5,187
j_1088571,1,3
j_1088592,3,3
j_1088645,3,5
j_108880,7,13
j_1088825,8,8
j_1088848,1,1
j_1088969,2,53
j_1089041,0,2
j_1089087,1,6
j_1089250,3,26
j_1089284,1,1
j_1089482,1,1
j_1089498,1,11
j_1089529,1,1
j_1089662,4,4
j_1089749,1,30
j_10899,1,39
j_1090112,1,1
j_1090326,3,3
j_1090482,1,8
j_1090627,2,593
j_1090898,1,1
j_1091064,3,662
j_1091079,1,18
j_1091111,7,230
j_1091163,1,2
j_1091337,2,746
j_1091571,1,3
j_1091605,2,2
j_1091613,1,2
j_1091714,2,2
j_1091945,1,19
j_109226,5,9
j_1092340,2,2
j_1092356,1,4
j_1092421,3,17
j_1092433,1,1
j_1092443,1,3
j_1092459,2,3
j_1092542,4,36
j_1092562,1,3
j_1092592,5,5
j_1093313,1,1
j_1093372,1,4
j_1093389,1,1
j_1093408,16,18
j_1093478,4,6
j_1093707,1,1
j_1093795,3,319
j_1093828,1,32
j_1093961,1,32
j_1094061,3,3
j_1094076,2,157
j_1094077,3,3
j_1094359,1,2
j_1094597,1,9
j_1094620,3,3
j_1094942,2,2
j_1094959,0,1
j_109535,4,4
j_1095452,2,13
j_1095694,0,1
j_109572,2,2
j_1095723,3,203
j_1095898,0,1
j_1096220,1,115
j_1096335,15,274
j_10964,2,2
j_1096481,14,3960
j_1096686,4,4
j_1096880,3,3
j_109733,2,3142
j_1097385,10,3555
j_1097405,3,3
j_1097436,4,10
j_1097493,3,12
j_1097550,1,1
j_109763,0,1
j_1097631,5,7
j_109769,1,10272
j_1097751,1,1
j_1097778,4,6
j_1097782,4,6
j_10979,7,588
j_1097953,6,8
j_1098065,3,621
j_1098116,1,5
j_1098386,2,2
j_1098389,7,34
j_1098661,3,3
j_1098847,1,1
j_1099061,2,441
j_1099212,1,2
j_1099232,1,2
j_1099270,2,3
j_1099292,2,3
j_1099372,2,2
j_1099413,8,31
j_1099425,3,929
j_1099492,1,1
j_1099601,0,1
j_1099622,3,3
j_1099624,3,13
j_1099774,9,4644
j_109983,6,676
j_1099943,0,1
j_1100107,2,2
j_1100165,2,3
j_1100222,1,1
j_1100255,11,2295
j_110033,12,1227
j_1100382,1,2
j_1100398,3,4
j_1100449,5,7
j_1100550,3,3
j_1100951,1,1
j_1101034,1,3
j_1101056,13,31
j_1101138,2,2
j_1101259,2,2
j_1101474,2,14
j_1101492,7,1004
j_1101566,11,14385
j_1101643,1,351
j_1101694,3,13
j_1101855,2,5
j_110188,2,2
j_1101902,1,1
j_1102091,3,109
j_1102102,4,1683
j_1102130,1,4
j_1102148,3,3
j_1102174,2,30
j_1102347,2,17
j_1102361,1,3
j_1102419,2,3
j_1102622,2,22
j_1102662,1,115
j_1102735,9,19
j_1102839,9,11
j_1102896,4,4
j_1102942,4,911
j_1102985,2,15
j_1103180,12,26
j_1103186,1,1
j_1103195,2,2
j_1103255,7,45
j_1103380,4,4
j_1103499,1,1
j_1103840,8,8
j_110395,1,1
j_1104043,1,5
j_1104117,1,16
j_110428,1,81
j_1104454,4,19568
j_1104553,1,1
j_1104661,3,3
j_1104812,3,338
j_1104893,1,3
j_1104966,1,2
j_1105095,10,114
j_1105185,1,1
j_1105240,1,4
j_1105274,3,3
j_1105299,4,316
j_1105393,2,16
j_1105634,1,33
j_1105705,1,1
j_1106287,2,2
j_1106388,4,16
j_1106613,7,13
j_1106632,1,1
j_1106655,0,106
j_1106861,1,1
j_1106869,1,2
j_1106940,1,2
j_1107093,4,4
j_1107131,2,693
j_1107214,4,4
j_1107653,5,187
j_1107728,3,688
j_1107798,1,339
j_1107815,2,13
j_1107889,4,6
j_1107896,3,3
j_1107975,1,2
j_1108014,3,742
j_1108174,1,124
j_110831,2,2
j_1108373,3,3
j_1108507,2,44
j_1108565,1,1
j_110858,4,4
j_1108636,2,2
j_1108655,1,1
j_1108656,11,1221
j_1108880,1,2
j_1108997,2,62
j_1109120,1,1
j_1109175,1,3
j_1109375,1,1
j_1109524,1,19
j_1109559,12,38
j_1109673,5,1006
j_1109745,1,1
j_1109806,6,406
j_1109997,3,3
j_1110150,2,15
j_1110470,2,2
j_1110507,1,4
j_1110662,3,7
j_1110793,3,3
j_1110969,12,57
j_1110971,1,1
j_1111037,2,3166
j_1111162,1,2
j_1111257,1,1
j_111129,2,16
j_1111410,6,40
j_1111426,3,3
j_1111431,2,2
j_1111436,2,56
j_1111550,1,1
j_111156,1,890
j_1111638,0,48
j_1111784,3,3
j_1112221,3,29
j_1112234,1,602
j_1112248,1,1
j_1112457,1,10
j_1112568,2,145
j_1112673,2,2
j_1112743,2,56
j_1112850,3,3
j_1112955,6,178
j_1113018,2,15
j_1113039,3,3
j_1113062,2,35
j_1113093,1,1
j_1113101,1,11
j_1113224,12,17
j_1113315,2,746
j_1113349,1,5
j_1113832,2,2
j_1113918,1,1
j_1114262,5,9
j_1114264,1,1
j_1114356,3,3
j_1114628,24,1089
j_1114685,2,26
j_1114735,2,2
j_1114760,1,4
j_1114838,0,1
j_1115017,1,1
j_1115042,1,1
j_1115079,1,1
j_1115159,1,287
j_1115193,4,1181
j_1115266,3,3
j_1115274,1,244
j_1115321,3,3
j_111533,1,1
j_1115357,1,4
j_111539,3,3
j_1115638,1,2
j_1115693,1,1
j_111570,0,1
j_1115721,16,943
j_1115966,1,2
j_1115974,1,54
j_1116060,3,3
j_1116182,4,87
j_111621,1,1
j_1116373,3,206
j_1116402,7,1017
j_1116476,2,4
j_1116564,5,592
j_1116631,1,18
j_11168,1,2
j_1116838,3,3
j_1116844,1,18
j_1116877,7,1590
j_1117087,1,2
j_1117266,1,1
j_1117294,11,14385
j_1117375,0,1
j_1117461,7,38
j_1117539,3,4
j_1117913,1,7
j_1117920,2,25
j_1118163,1,4
j_111870,8,8
j_1118892,7,17
j_1118992,0,2
j_1119257,2,2594
j_1119322,1,3
j_1119438,1,3
j_1119479,2,2
j_1119545,2,5
j_1119589,1,1
j_1119665,1,2
j_1119669,1,26
j_1119714,1,1
j_1119733,2,2
j_1119958,3,3
j_1120036,1,1
j_112012,1,1
j_1120180,2,1000
j_1120269,7,475
j_112027,5,5
j_1120573,1,338
j_1120586,3,3
j_1120602,1,1
j_1120638,2,2
j_1120660,2,746
j_1120740,1,1
j_1120968,2,241
j_1121056,3,50
j_1121158,0,52
j_1121160,0,1
j_1121180,3,3
j_1121495,1,1
j_1121503,2,746
j_1121552,15,23
j_1121559,1,1
j_1121605,12,15969
j_1121745,5,28
j_1121825,1,81
j_1121967,1,3
j_1122164,2,2
j_1122285,1,1
j_1122528,1,1
j_1122667,14,587
j_1122712,1,10
j_1122722,2,2
j_1122934,3,3
j_1122974,1,1
j_112300,2,2
j_1123076,2,225
j_1123100,2,2
j_1123112,1,1
j_112329,0,6
j_1123328,2,746
j_1123360,1,2
j_1123518,2,2
j_1123712,1,187
j_1123737,1,1
j_1123774,1,1
j_1123918,1,1
j_1124107,1,3
j_112414,4,1683
j_1124230,3,3
j_1124313,3,3
j_1124337,8,3032
j_1124424,0,3
j_1124631,1,21
j_1124722,4,4
j_112482,13,61
j_1124909,2,5347
j_1124964,1,8
j_1125120,4,52
j_1125164,1,3
j_1125186,10,53
j_1125252,0,1
j_1125297,3,3
j_1125339,1,1
j_1125502,2,2
j_1125577,1,1
j_1125651,2,118
j_1125720,2,2
j_112579,2,2
j_1125894,3,3
j_1125958,1,7
j_1126063,1,2
j_1126129,1,1
j_1126167,1,1
j_1126191,1,1
j_1126299,3,8
j_1126530,1,1
j_1126616,1,1
j_1126728,1,19
j_1127161,1,5
j_1127277,3,5
j_112730,3,743
j_1127357,1,3
j_1127428,2,5
j_1127629,2,746
j_1127796,1,5
j_1127948,11,211
j_1128235,3,3
j_1128271,4,6
j_1128362,1,3
j_1128441,2,2
j_1128460,4,6
j_112897,1,1
j_1129060,2,2
j_112908,3,12
j_112928,0,1
j_1129358,8,10
j_1129450,1,1
j_1129492,2,60
j_1129508,1,1
j_1129736,5,5
j_1129966,2,15
j_1130074,7,9
j_1130123,0,1
j_1130194,0,2
j_1130581,1,1
j_1130618,2,13
j_1130718,1,1
j_1130746,3,3
j_1130913,6,12
j_1131112,1,1
j_113115,1,2
j_1131155,1,5
j_1131195,1,1
j_1131268,7,38
j_113134,1,4
j_1131389,1,7
j_1131471,1,1
j_1131484,1,82
j_1131615,3,3
j_1131679,1,1
j_1132369,4,5
j_1132667,17,55
j_1132753,7,3290
j_1132788,1,2
j_1132790,1,1
j_1132896,1,1
j_1132966,1,1087
j_1133169,1,1
j_1133216,13,604
j_1133444,1,1
j_1133468,1,5
j_1133573,9,36
j_1133712,1,8
j_1133795,2,9602
j_1133879,3,3
j_113393,0,10
j_1133969,1,1
j_1133980,0,1
j_1133993,1,5
j_1134012,4,108
j_1134147,1,1
j_1134363,2,5
j_1134472,0,2
j_1134475,0,1
j_1134845,6,7
j_1134887,1,10
j_1134961,2,52
j_1135023,2,68
j_1135371,1,1
j_1135426,2,13
j_1135464,1,1
j_11355,1,1
j_1135662,1,1
j_1135716,1,11590
j_1135774,1,2
j_1136222,1,1
j_1136557,3,3
j_1136577,1,2
j_1136586,2,5
j_1136752,2,58
j_11369,1,1
j_1136951,3,19868
j_1136954,1,1
j_1137040,2,7
j_1137080,1,351
j_1137147,4,4
j_1137149,5,7
j_1137182,27,175
j_1137228,3,648
j_1137299,1,7
j_1137400,12,26
j_1137534,1,23
j_1137547,1,4
j_1137723,2,8
j_1137994,1,1
j_1138243,1,5
j_1138263,1,1
j_1138298,3,3
j_1138351,3,3
j_1138361,1,1
j_1138408,3,301
j_1138422,1,10
j_1138446,1,9
j_1138490,1,1
j_1138574,1,1
j_1138813,1,1
j_1138846,2,32
j_1138989,1,8
j_1139011,3,4
j_1139051,4,90
j_1139089,1,8
j_1139129,3,5
j_1139135,1,1
j_1139251,7,11
j_1139265,3,3
j_1139273,1,1
j_1139293,1,2
j_1139505,3,3
j_11396,2,13
j_1139612,1,43
j_1139643,3,3
j_1139719,1,2
j_1139745,1,19
j_1139761,1,1
j_1139931,4,4
j_1139936,3,3
j_1139941,4,13
j_114012,3,14
j_1140125,1,1
j_1140133,1,57
j_114023,2,2
j_1140325,0,1
j_1140365,2,2
j_1140398,10,1941
j_1140511,3,3
j_1140544,1,938
j_1140620,7,13
j_1140747,2,2
j_1140751,1,38
j_1140760,3,3
j_1140825,1,1
j_1141019,1,1
j_1141118,3,3
j_114132,2,14
j_1141518,1,79
j_1141634,1,1
j_1141801,1,4
j_1141826,4,4
j_1142054,3,3
j_1142142,1,1
j_1142299,2,13
j_1142625,1,2
j_1142782,1,281
j_1142837,1,11
j_1142944,1,1
j_1142966,1,1
j_1143209,2,3
j_1143210,3,3
j_1143245,1,1
j_1143437,2,2
j_114352,1,1
j_1143556,2,2
j_1143896,1,2
j_1144180,2,12
j_1144269,1,1
j_1144497,1,5
j_1144677,3,3
j_1144697,1,2
j_1144770,3,126
j_1144840,1,2
j_1144959,12,24
j_1145108,3,3
j_1145391,2,2
j_1145550,6,242
j_1145562,1,2
j_1145589,1,20
j_1145674,1,15
j_1145684,1,2
j_1145771,2,309
j_1145854,3,3
j_1146079,4,4
j_1146086,9,328
j_114609,1,88
j_1146101,1,1
j_1146389,5,9
j_1146420,1,1
j_1146457,3,3
j_1146495,2,13
j_1146549,4,6
j_1146575,1,1
j_1146664,3,3
j_1146881,1,3
j_1146893,12,485
j_1147000,1,1
j_1147018,1,3
j_1147107,1,1
