Peak from 117986 to 117989, duration: 3, core average: 4846474
Peak from 113002 to 113005, duration: 3, core average: 4845350
Peak from 117186 to 117189, duration: 3, core average: 4845188
Peak from 113063 to 113066, duration: 3, core average: 4841847
Peak from 112984 to 112987, duration: 3, core average: 4841035
Peak from 119643 to 119646, duration: 3, core average: 4839450
Peak from 117682 to 117685, duration: 3, core average: 4839164
Peak from 118284 to 118287, duration: 3, core average: 4836400
Peak from 116351 to 116354, duration: 3, core average: 4836123
Peak from 118054 to 118058, duration: 4, core average: 4835741
Peak from 112841 to 112845, duration: 4, core average: 4833757
Peak from 116914 to 116917, duration: 3, core average: 4833283
Peak from 112954 to 112957, duration: 3, core average: 4832458
Peak from 112980 to 112983, duration: 3, core average: 4828328
Peak from 122672 to 122677, duration: 5, core average: 4827426
Peak from 113029 to 113032, duration: 3, core average: 4826898
Peak from 117074 to 117077, duration: 3, core average: 4826105
Peak from 118996 to 119000, duration: 4, core average: 4824828
Peak from 115509 to 115511, duration: 2, core average: 4821999
Peak from 118386 to 118391, duration: 5, core average: 4820188
Peak from 122104 to 122107, duration: 3, core average: 4819453
Peak from 116815 to 116818, duration: 3, core average: 4818481
Peak from 112839 to 112845, duration: 6, core average: 4817189
Peak from 117924 to 117928, duration: 4, core average: 4811502
Peak from 117812 to 117816, duration: 4, core average: 4810838
Peak from 120267 to 120271, duration: 4, core average: 4810741
Peak from 118311 to 118314, duration: 3, core average: 4808002
Peak from 118228 to 118232, duration: 4, core average: 4807847
Peak from 115884 to 115887, duration: 3, core average: 4806773
Peak from 114287 to 114297, duration: 10, core average: 4805005
Peak from 114286 to 114297, duration: 11, core average: 4804288
Peak from 120077 to 120081, duration: 4, core average: 4802890
Peak from 117673 to 117676, duration: 3, core average: 4798808
Peak from 115227 to 115229, duration: 2, core average: 4798279
Peak from 117002 to 117005, duration: 3, core average: 4797879
Peak from 114288 to 114297, duration: 9, core average: 4793065
Peak from 116346 to 116349, duration: 3, core average: 4791193
Peak from 121803 to 121809, duration: 6, core average: 4790145
Peak from 120297 to 120301, duration: 4, core average: 4784380
Peak from 116514 to 116517, duration: 3, core average: 4780310
Peak from 121468 to 121475, duration: 7, core average: 4778760
Peak from 121784 to 121791, duration: 7, core average: 4777662
Peak from 120314 to 120318, duration: 4, core average: 4775504
Peak from 120630 to 120634, duration: 4, core average: 4772392
Peak from 119981 to 119987, duration: 6, core average: 4771186
Peak from 117702 to 117705, duration: 3, core average: 4768161
Peak from 119500 to 119504, duration: 4, core average: 4764903
Peak from 118300 to 118303, duration: 3, core average: 4764655
Peak from 114289 to 114297, duration: 8, core average: 4762590
Peak from 117522 to 117527, duration: 5, core average: 4761169
Peak from 120586 to 120590, duration: 4, core average: 4761082
Peak from 116987 to 116990, duration: 3, core average: 4760545
Peak from 117916 to 117920, duration: 4, core average: 4760242
Peak from 114623 to 114631, duration: 8, core average: 4751831
Peak from 121433 to 121438, duration: 5, core average: 4749278
Peak from 116177 to 116180, duration: 3, core average: 4748454
Peak from 118127 to 118133, duration: 6, core average: 4745460
Peak from 122391 to 122398, duration: 7, core average: 4745125
Peak from 118361 to 118366, duration: 5, core average: 4742685
Peak from 122420 to 122424, duration: 4, core average: 4738819
Peak from 114624 to 114631, duration: 7, core average: 4736859
Peak from 122051 to 122056, duration: 5, core average: 4736512
Peak from 116552 to 116554, duration: 2, core average: 4734621
Peak from 120346 to 120350, duration: 4, core average: 4732261
Peak from 122714 to 122717, duration: 3, core average: 4729593
Peak from 120749 to 120754, duration: 5, core average: 4728471
Peak from 118794 to 118798, duration: 4, core average: 4727007
Peak from 114622 to 114631, duration: 9, core average: 4726285
Peak from 116341 to 116344, duration: 3, core average: 4721305
Peak from 117103 to 117106, duration: 3, core average: 4719435
Peak from 118554 to 118559, duration: 5, core average: 4718313
Peak from 115215 to 115217, duration: 2, core average: 4713460
Peak from 118307 to 118310, duration: 3, core average: 4711886
Peak from 122515 to 122520, duration: 5, core average: 4708163
Peak from 122024 to 122027, duration: 3, core average: 4707568
Peak from 116824 to 116827, duration: 3, core average: 4705501
Peak from 112838 to 112845, duration: 7, core average: 4704640
Peak from 119132 to 119136, duration: 4, core average: 4702117
Peak from 121925 to 121929, duration: 4, core average: 4700460
Peak from 114290 to 114297, duration: 7, core average: 4699653
Peak from 116811 to 116814, duration: 3, core average: 4699055
Peak from 117635 to 117638, duration: 3, core average: 4693965
Peak from 120362 to 120366, duration: 4, core average: 4693696
Peak from 114621 to 114631, duration: 10, core average: 4687902
Peak from 115195 to 115197, duration: 2, core average: 4686869
Peak from 122626 to 122631, duration: 5, core average: 4685882
Peak from 121493 to 121501, duration: 8, core average: 4685449
Peak from 119782 to 119786, duration: 4, core average: 4681879
Peak from 122298 to 122306, duration: 8, core average: 4681655
Peak from 121785 to 121791, duration: 6, core average: 4681557
Peak from 118274 to 118277, duration: 3, core average: 4680639
Peak from 121637 to 121643, duration: 6, core average: 4680183
Peak from 116320 to 116323, duration: 3, core average: 4680093
Peak from 117449 to 117452, duration: 3, core average: 4674404
Peak from 118372 to 118376, duration: 4, core average: 4673637
Peak from 118425 to 118431, duration: 6, core average: 4672033
Peak from 122684 to 122688, duration: 4, core average: 4671409
Peak from 114625 to 114631, duration: 6, core average: 4670720
Peak from 117479 to 117482, duration: 3, core average: 4668844
Peak from 118539 to 118547, duration: 8, core average: 4666402
Peak from 119026 to 119030, duration: 4, core average: 4666201
Peak from 117293 to 117296, duration: 3, core average: 4665137
Peak from 119658 to 119661, duration: 3, core average: 4662032
Peak from 117019 to 117022, duration: 3, core average: 4658391
Peak from 118291 to 118294, duration: 3, core average: 4655188
Peak from 121469 to 121475, duration: 6, core average: 4653785
Peak from 121206 to 121211, duration: 5, core average: 4651970
Peak from 112880 to 112883, duration: 3, core average: 4650215
Peak from 117118 to 117121, duration: 3, core average: 4648389
Peak from 117542 to 117545, duration: 3, core average: 4648143
Peak from 121804 to 121809, duration: 5, core average: 4645674
Peak from 114620 to 114631, duration: 11, core average: 4644030
Peak from 121889 to 121898, duration: 9, core average: 4641284
Peak from 117033 to 117036, duration: 3, core average: 4636188
Peak from 122392 to 122398, duration: 6, core average: 4634981
Peak from 120543 to 120546, duration: 3, core average: 4633316
Peak from 122406 to 122411, duration: 5, core average: 4631771
Peak from 121494 to 121501, duration: 7, core average: 4629024
Peak from 121295 to 121299, duration: 4, core average: 4628150
Peak from 116474 to 116477, duration: 3, core average: 4626073
Peak from 115075 to 115082, duration: 7, core average: 4625241
Peak from 119741 to 119745, duration: 4, core average: 4624184
Peak from 122299 to 122306, duration: 7, core average: 4621359
Peak from 119094 to 119100, duration: 6, core average: 4620865
Peak from 116371 to 116374, duration: 3, core average: 4617234
Peak from 120210 to 120214, duration: 4, core average: 4616904
Peak from 118109 to 118113, duration: 4, core average: 4614568
Peak from 122728 to 122732, duration: 4, core average: 4613789
Peak from 121890 to 121898, duration: 8, core average: 4608725
Peak from 121952 to 121959, duration: 7, core average: 4606608
Peak from 117833 to 117837, duration: 4, core average: 4606373
Peak from 117667 to 117670, duration: 3, core average: 4605290
Peak from 118540 to 118547, duration: 7, core average: 4603955
Peak from 120110 to 120113, duration: 3, core average: 4603888
Peak from 121845 to 121849, duration: 4, core average: 4603569
Peak from 118266 to 118269, duration: 3, core average: 4603377
Peak from 115076 to 115082, duration: 6, core average: 4602848
Peak from 114291 to 114297, duration: 6, core average: 4602663
Peak from 119982 to 119987, duration: 5, core average: 4602583
Peak from 115074 to 115082, duration: 8, core average: 4601380
Peak from 120526 to 120530, duration: 4, core average: 4601365
Peak from 117530 to 117534, duration: 4, core average: 4600833
Peak from 118899 to 118904, duration: 5, core average: 4598505
Peak from 117140 to 117143, duration: 3, core average: 4598414
Peak from 114619 to 114631, duration: 12, core average: 4593528
Peak from 116968 to 116971, duration: 3, core average: 4593444
Peak from 114672 to 114676, duration: 4, core average: 4592464
Peak from 116842 to 116845, duration: 3, core average: 4592195
Peak from 118909 to 118913, duration: 4, core average: 4589989
Peak from 119602 to 119610, duration: 8, core average: 4582010
Peak from 116545 to 116547, duration: 2, core average: 4581639
Peak from 119603 to 119610, duration: 7, core average: 4581426
Peak from 115073 to 115082, duration: 9, core average: 4580706
Peak from 119242 to 119245, duration: 3, core average: 4580507
Peak from 120823 to 120828, duration: 5, core average: 4579515
Peak from 118974 to 118978, duration: 4, core average: 4578786
Peak from 122006 to 122010, duration: 4, core average: 4575595
Peak from 118128 to 118133, duration: 5, core average: 4571122
Peak from 119823 to 119827, duration: 4, core average: 4568701
Peak from 116444 to 116447, duration: 3, core average: 4568273
Peak from 119601 to 119610, duration: 9, core average: 4567367
Peak from 122652 to 122656, duration: 4, core average: 4565517
Peak from 118329 to 118333, duration: 4, core average: 4560007
Peak from 117285 to 117288, duration: 3, core average: 4558670
Peak from 121891 to 121898, duration: 7, core average: 4557646
Peak from 115077 to 115082, duration: 5, core average: 4557156
Peak from 122673 to 122677, duration: 4, core average: 4556176
Peak from 122543 to 122546, duration: 3, core average: 4549573
Peak from 116858 to 116861, duration: 3, core average: 4548759
Peak from 115092 to 115095, duration: 3, core average: 4548554
Peak from 118387 to 118391, duration: 4, core average: 4548128
Peak from 117279 to 117282, duration: 3, core average: 4543741
Peak from 114626 to 114631, duration: 5, core average: 4543259
Peak from 121495 to 121501, duration: 6, core average: 4542925
Peak from 116455 to 116458, duration: 3, core average: 4541774
Peak from 119604 to 119610, duration: 6, core average: 4541041
Peak from 114618 to 114631, duration: 13, core average: 4539525
Peak from 118426 to 118431, duration: 5, core average: 4533619
Peak from 113163 to 113166, duration: 3, core average: 4533209
Peak from 116804 to 116807, duration: 3, core average: 4532773
Peak from 121953 to 121959, duration: 6, core average: 4530706
Peak from 121786 to 121791, duration: 5, core average: 4530260
Peak from 120291 to 120295, duration: 4, core average: 4529914
Peak from 122300 to 122306, duration: 6, core average: 4528794
Peak from 116978 to 116981, duration: 3, core average: 4526357
Peak from 122643 to 122647, duration: 4, core average: 4525827
Peak from 112837 to 112845, duration: 8, core average: 4525816
Peak from 117134 to 117137, duration: 3, core average: 4523234
Peak from 118575 to 118579, duration: 4, core average: 4522480
Peak from 118747 to 118751, duration: 4, core average: 4519541
Peak from 121638 to 121643, duration: 5, core average: 4518290
Peak from 118218 to 118223, duration: 5, core average: 4517933
Peak from 121869 to 121873, duration: 4, core average: 4517123
Peak from 117767 to 117770, duration: 3, core average: 4514519
Peak from 117930 to 117933, duration: 3, core average: 4509973
Peak from 118248 to 118251, duration: 3, core average: 4506021
Peak from 118242 to 118245, duration: 3, core average: 4505872
Peak from 117172 to 117175, duration: 3, core average: 4505101
Peak from 118541 to 118547, duration: 6, core average: 4504808
Peak from 122658 to 122661, duration: 3, core average: 4497056
Peak from 116405 to 116408, duration: 3, core average: 4496197
Peak from 116481 to 116484, duration: 3, core average: 4495524
Peak from 112858 to 112861, duration: 3, core average: 4492752
Peak from 114617 to 114631, duration: 14, core average: 4492568
Peak from 119169 to 119174, duration: 5, core average: 4492536
Peak from 117047 to 117050, duration: 3, core average: 4491710
Peak from 121984 to 121988, duration: 4, core average: 4490853
Peak from 118951 to 118955, duration: 4, core average: 4489251
Peak from 117946 to 117949, duration: 3, core average: 4489107
Peak from 118737 to 118745, duration: 8, core average: 4485374
Peak from 121434 to 121438, duration: 4, core average: 4483166
Peak from 120371 to 120374, duration: 3, core average: 4483116
Peak from 120257 to 120260, duration: 3, core average: 4482818
Peak from 116507 to 116510, duration: 3, core average: 4482302
Peak from 118362 to 118366, duration: 4, core average: 4480703
Peak from 122393 to 122398, duration: 5, core average: 4479489
Peak from 121892 to 121898, duration: 6, core average: 4478713
Peak from 115752 to 115754, duration: 2, core average: 4478049
Peak from 117523 to 117527, duration: 4, core average: 4477953
Peak from 121470 to 121475, duration: 5, core average: 4475276
Peak from 118738 to 118745, duration: 7, core average: 4474875
Peak from 122052 to 122056, duration: 4, core average: 4474194
Peak from 120750 to 120754, duration: 4, core average: 4470245
Peak from 117205 to 117208, duration: 3, core average: 4468211
Peak from 118736 to 118745, duration: 9, core average: 4467386
Peak from 118194 to 118201, duration: 7, core average: 4465410
Peak from 117274 to 117277, duration: 3, core average: 4463989
Peak from 120603 to 120606, duration: 3, core average: 4458524
Peak from 119095 to 119100, duration: 5, core average: 4458027
Peak from 118079 to 118082, duration: 3, core average: 4450313
Peak from 117162 to 117165, duration: 3, core average: 4447986
Peak from 121751 to 121758, duration: 7, core average: 4446145
Peak from 118555 to 118559, duration: 4, core average: 4446074
Peak from 118739 to 118745, duration: 6, core average: 4443380
Peak from 117068 to 117071, duration: 3, core average: 4441281
Peak from 122532 to 122535, duration: 3, core average: 4441274
Peak from 122516 to 122520, duration: 4, core average: 4437954
Peak from 114292 to 114297, duration: 5, core average: 4437378
Peak from 116401 to 116404, duration: 3, core average: 4435257
Peak from 121197 to 121205, duration: 8, core average: 4432178
Peak from 120320 to 120323, duration: 3, core average: 4430133
Peak from 116538 to 116540, duration: 2, core average: 4428738
Peak from 119892 to 119895, duration: 3, core average: 4426422
Peak from 119860 to 119863, duration: 3, core average: 4425401
Peak from 122137 to 122140, duration: 3, core average: 4423464
Peak from 118195 to 118201, duration: 6, core average: 4423065
Peak from 122436 to 122440, duration: 4, core average: 4417519
Peak from 117154 to 117157, duration: 3, core average: 4416553
Peak from 121198 to 121205, duration: 7, core average: 4414113
Peak from 120669 to 120672, duration: 3, core average: 4413481
Peak from 120102 to 120105, duration: 3, core average: 4409630
Peak from 121805 to 121809, duration: 4, core average: 4407882
Peak from 117894 to 117897, duration: 3, core average: 4406313
Peak from 122627 to 122631, duration: 4, core average: 4403935
Peak from 117043 to 117046, duration: 3, core average: 4403667
Peak from 115078 to 115082, duration: 4, core average: 4402515
Peak from 122013 to 122016, duration: 3, core average: 4402282
Peak from 119605 to 119610, duration: 5, core average: 4401209
Peak from 120719 to 120722, duration: 3, core average: 4400319
Peak from 121496 to 121501, duration: 5, core average: 4399187
Peak from 112842 to 112845, duration: 3, core average: 4397611
Peak from 121954 to 121959, duration: 5, core average: 4395234
Peak from 116386 to 116389, duration: 3, core average: 4394636
Peak from 120687 to 120690, duration: 3, core average: 4392236
Peak from 122353 to 122361, duration: 8, core average: 4391751
Peak from 120953 to 120960, duration: 7, core average: 4391592
Peak from 112836 to 112845, duration: 9, core average: 4385617
Peak from 121207 to 121211, duration: 4, core average: 4385433
Peak from 121752 to 121758, duration: 6, core average: 4381903
Peak from 122301 to 122306, duration: 5, core average: 4380556
Peak from 122795 to 122801, duration: 6, core average: 4379688
Peak from 122407 to 122411, duration: 4, core average: 4378547
Peak from 120538 to 120541, duration: 3, core average: 4376611
Peak from 121199 to 121205, duration: 6, core average: 4375635
Peak from 117258 to 117261, duration: 3, core average: 4373952
Peak from 116570 to 116572, duration: 2, core average: 4373244
Peak from 118800 to 118803, duration: 3, core average: 4370679
Peak from 121989 to 121992, duration: 3, core average: 4370559
Peak from 117762 to 117765, duration: 3, core average: 4368579
Peak from 119362 to 119369, duration: 7, core average: 4365698
Peak from 120329 to 120332, duration: 3, core average: 4365063
Peak from 120824 to 120828, duration: 4, core average: 4364885
Peak from 118037 to 118040, duration: 3, core average: 4362398
Peak from 122618 to 122622, duration: 4, core average: 4359700
Peak from 118542 to 118547, duration: 5, core average: 4358403
Peak from 118582 to 118585, duration: 3, core average: 4355243
Peak from 118900 to 118904, duration: 4, core average: 4352556
Peak from 115568 to 115570, duration: 2, core average: 4352332
Peak from 118229 to 118232, duration: 3, core average: 4352171
Peak from 121893 to 121898, duration: 5, core average: 4350088
Peak from 115661 to 115663, duration: 2, core average: 4349036
Peak from 122354 to 122361, duration: 7, core average: 4344208
Peak from 119501 to 119504, duration: 3, core average: 4340080
Peak from 122609 to 122613, duration: 4, core average: 4338591
Peak from 119983 to 119987, duration: 4, core average: 4335179
Peak from 120954 to 120960, duration: 6, core average: 4330935
Peak from 120631 to 120634, duration: 3, core average: 4328600
Peak from 120563 to 120566, duration: 3, core average: 4328328
Peak from 117903 to 117906, duration: 3, core average: 4325423
Peak from 116436 to 116439, duration: 3, core average: 4324221
Peak from 119190 to 119195, duration: 5, core average: 4322825
Peak from 118740 to 118745, duration: 5, core average: 4322521
Peak from 118055 to 118058, duration: 3, core average: 4321737
Peak from 118427 to 118431, duration: 4, core average: 4319546
Peak from 115746 to 115748, duration: 2, core average: 4319178
Peak from 114627 to 114631, duration: 4, core average: 4317439
Peak from 117925 to 117928, duration: 3, core average: 4313186
Peak from 122268 to 122274, duration: 6, core average: 4309615
Peak from 118129 to 118133, duration: 4, core average: 4308369
Peak from 120298 to 120301, duration: 3, core average: 4308213
Peak from 117813 to 117816, duration: 3, core average: 4307908
Peak from 118196 to 118201, duration: 5, core average: 4306772
Peak from 115665 to 115667, duration: 2, core average: 4303297
Peak from 120268 to 120271, duration: 3, core average: 4301513
Peak from 119363 to 119369, duration: 6, core average: 4300302
Peak from 118997 to 119000, duration: 3, core average: 4295771
Peak from 121004 to 121010, duration: 6, core average: 4292785
Peak from 118983 to 118986, duration: 3, core average: 4292109
Peak from 121553 to 121558, duration: 5, core average: 4290453
Peak from 120170 to 120173, duration: 3, core average: 4288173
Peak from 121753 to 121758, duration: 5, core average: 4285908
Peak from 120078 to 120081, duration: 3, core average: 4285365
Peak from 116208 to 116210, duration: 2, core average: 4281057
Peak from 121787 to 121791, duration: 4, core average: 4274760
Peak from 117755 to 117758, duration: 3, core average: 4273623
Peak from 118795 to 118798, duration: 3, core average: 4272991
Peak from 118219 to 118223, duration: 4, core average: 4271449
Peak from 121200 to 121205, duration: 5, core average: 4267311
Peak from 121639 to 121643, duration: 4, core average: 4262201
Peak from 120315 to 120318, duration: 3, core average: 4262000
Peak from 117917 to 117920, duration: 3, core average: 4261859
Peak from 120587 to 120590, duration: 3, core average: 4258473
Peak from 118400 to 118403, duration: 3, core average: 4258121
Peak from 122421 to 122424, duration: 3, core average: 4257631
Peak from 115539 to 115541, duration: 2, core average: 4257308
Peak from 119170 to 119174, duration: 4, core average: 4255689
Peak from 122581 to 122583, duration: 2, core average: 4253522
Peak from 122355 to 122361, duration: 6, core average: 4249139
Peak from 119071 to 119075, duration: 4, core average: 4245048
Peak from 117237 to 117240, duration: 3, core average: 4241304
Peak from 122576 to 122578, duration: 2, core average: 4237651
Peak from 120347 to 120350, duration: 3, core average: 4232881
Peak from 121926 to 121929, duration: 3, core average: 4229593
Peak from 122481 to 122489, duration: 8, core average: 4229424
Peak from 118016 to 118019, duration: 3, core average: 4227856
Peak from 118373 to 118376, duration: 3, core average: 4227596
Peak from 122394 to 122398, duration: 4, core average: 4220358
Peak from 122690 to 122693, duration: 3, core average: 4220220
Peak from 119152 to 119156, duration: 4, core average: 4217660
Peak from 122685 to 122688, duration: 3, core average: 4210921
Peak from 122796 to 122801, duration: 5, core average: 4210914
Peak from 120955 to 120960, duration: 5, core average: 4209885
Peak from 119717 to 119720, duration: 3, core average: 4207645
Peak from 119083 to 119087, duration: 4, core average: 4206417
Peak from 119783 to 119786, duration: 3, core average: 4205197
Peak from 121471 to 121475, duration: 4, core average: 4204670
Peak from 119027 to 119030, duration: 3, core average: 4201997
Peak from 120596 to 120599, duration: 3, core average: 4201547
Peak from 119133 to 119136, duration: 3, core average: 4201534
Peak from 122269 to 122274, duration: 5, core average: 4200279
Peak from 119102 to 119106, duration: 4, core average: 4199754
Peak from 115558 to 115560, duration: 2, core average: 4199593
Peak from 119096 to 119100, duration: 4, core average: 4192111
Peak from 120363 to 120366, duration: 3, core average: 4190124
Peak from 118396 to 118399, duration: 3, core average: 4189584
Peak from 121296 to 121299, duration: 3, core average: 4188677
Peak from 119874 to 119877, duration: 3, core average: 4187801
Peak from 119364 to 119369, duration: 5, core average: 4186519
Peak from 119463 to 119471, duration: 8, core average: 4184982
Peak from 121955 to 121959, duration: 4, core average: 4183013
Peak from 114293 to 114297, duration: 4, core average: 4177119
Peak from 120211 to 120214, duration: 3, core average: 4176861
Peak from 115682 to 115684, duration: 2, core average: 4175326
Peak from 115743 to 115745, duration: 2, core average: 4173139
Peak from 117500 to 117503, duration: 3, core average: 4171527
Peak from 122482 to 122489, duration: 7, core average: 4170795
Peak from 120408 to 120410, duration: 2, core average: 4169587
Peak from 119606 to 119610, duration: 4, core average: 4168633
Peak from 116529 to 116531, duration: 2, core average: 4162186
Peak from 120097 to 120100, duration: 3, core average: 4159934
Peak from 121301 to 121304, duration: 3, core average: 4158103
Peak from 121497 to 121501, duration: 4, core average: 4157640
Peak from 118910 to 118913, duration: 3, core average: 4142495
Peak from 122302 to 122306, duration: 4, core average: 4138363
Peak from 121005 to 121010, duration: 5, core average: 4137580
Peak from 121542 to 121547, duration: 5, core average: 4137336
Peak from 119742 to 119745, duration: 3, core average: 4136195
Peak from 118110 to 118113, duration: 3, core average: 4130486
Peak from 119919 to 119923, duration: 4, core average: 4129643
Peak from 121894 to 121898, duration: 4, core average: 4129357
Peak from 122696 to 122699, duration: 3, core average: 4127863
Peak from 121846 to 121849, duration: 3, core average: 4126576
Peak from 118741 to 118745, duration: 4, core average: 4123866
Peak from 118330 to 118333, duration: 3, core average: 4123088
Peak from 120527 to 120530, duration: 3, core average: 4122255
Peak from 120338 to 120341, duration: 3, core average: 4121294
Peak from 118543 to 118547, duration: 4, core average: 4119702
Peak from 122743 to 122746, duration: 3, core average: 4115333
Peak from 122729 to 122732, duration: 3, core average: 4114609
Peak from 119464 to 119471, duration: 7, core average: 4114116
Peak from 122356 to 122361, duration: 5, core average: 4113840
Peak from 118197 to 118201, duration: 4, core average: 4113087
Peak from 121985 to 121988, duration: 3, core average: 4112543
Peak from 118094 to 118097, duration: 3, core average: 4111585
Peak from 117834 to 117837, duration: 3, core average: 4108465
Peak from 119824 to 119827, duration: 3, core average: 4107792
Peak from 117531 to 117534, duration: 3, core average: 4105856
Peak from 116593 to 116595, duration: 2, core average: 4104923
Peak from 122007 to 122010, duration: 3, core average: 4104713
Peak from 117373 to 117375, duration: 2, core average: 4103697
Peak from 118337 to 118340, duration: 3, core average: 4102233
Peak from 119191 to 119195, duration: 4, core average: 4100265
Peak from 118474 to 118478, duration: 4, core average: 4099437
Peak from 116601 to 116603, duration: 2, core average: 4096457
Peak from 122099 to 122102, duration: 3, core average: 4094039
Peak from 122674 to 122677, duration: 3, core average: 4093348
Peak from 115677 to 115679, duration: 2, core average: 4091244
Peak from 118388 to 118391, duration: 3, core average: 4090858
Peak from 114673 to 114676, duration: 3, core average: 4089834
Peak from 118748 to 118751, duration: 3, core average: 4088473
Peak from 118089 to 118092, duration: 3, core average: 4086925
Peak from 116607 to 116609, duration: 2, core average: 4082360
Peak from 116525 to 116527, duration: 2, core average: 4082179
Peak from 121535 to 121541, duration: 6, core average: 4080306
Peak from 118975 to 118978, duration: 3, core average: 4079629
Peak from 121308 to 121311, duration: 3, core average: 4079622
Peak from 122483 to 122489, duration: 6, core average: 4078107
Peak from 122653 to 122656, duration: 3, core average: 4072736
Peak from 119963 to 119967, duration: 4, core average: 4070794
Peak from 121201 to 121205, duration: 4, core average: 4070793
Peak from 119630 to 119633, duration: 3, core average: 4064533
Peak from 120292 to 120295, duration: 3, core average: 4063421
Peak from 115653 to 115655, duration: 2, core average: 4060724
Peak from 122738 to 122741, duration: 3, core average: 4059539
Peak from 121754 to 121758, duration: 4, core average: 4057651
Peak from 117387 to 117389, duration: 2, core average: 4054135
Peak from 115767 to 115769, duration: 2, core average: 4053498
Peak from 117847 to 117850, duration: 3, core average: 4049222
Peak from 121870 to 121873, duration: 3, core average: 4048959
Peak from 118576 to 118579, duration: 3, core average: 4048536
Peak from 122093 to 122097, duration: 4, core average: 4047760
Peak from 118560 to 118563, duration: 3, core average: 4046870
Peak from 121554 to 121558, duration: 4, core average: 4046577
Peak from 118532 to 118538, duration: 6, core average: 4045930
Peak from 118952 to 118955, duration: 3, core average: 4037780
Peak from 115738 to 115740, duration: 2, core average: 4034815
Peak from 118891 to 118895, duration: 4, core average: 4033675
Peak from 116193 to 116195, duration: 2, core average: 4032706
Peak from 122644 to 122647, duration: 3, core average: 4032390
Peak from 118929 to 118932, duration: 3, core average: 4028503
Peak from 118363 to 118366, duration: 3, core average: 4026873
Peak from 119692 to 119695, duration: 3, core average: 4020596
Peak from 119465 to 119471, duration: 6, core average: 4018672
Peak from 116007 to 116009, duration: 2, core average: 4017714
Peak from 122634 to 122637, duration: 3, core average: 4015735
Peak from 119737 to 119740, duration: 3, core average: 4013904
Peak from 119881 to 119884, duration: 3, core average: 4013764
Peak from 115079 to 115082, duration: 3, core average: 4012375
Peak from 118847 to 118852, duration: 5, core average: 4011455
Peak from 122053 to 122056, duration: 3, core average: 4011227
Peak from 121435 to 121438, duration: 3, core average: 4010204
Peak from 118601 to 118604, duration: 3, core average: 4007908
Peak from 120956 to 120960, duration: 4, core average: 4004122
Peak from 120401 to 120403, duration: 2, core average: 4002463
Peak from 117524 to 117527, duration: 3, core average: 4001685
Peak from 116247 to 116249, duration: 2, core average: 3999880
Peak from 122270 to 122274, duration: 4, core average: 3997046
Peak from 116768 to 116770, duration: 2, core average: 3996743
Peak from 116637 to 116639, duration: 2, core average: 3991610
Peak from 120751 to 120754, duration: 3, core average: 3990288
Peak from 122155 to 122158, duration: 3, core average: 3990117
Peak from 117408 to 117410, duration: 2, core average: 3982749
Peak from 119365 to 119369, duration: 4, core average: 3981394
Peak from 121330 to 121333, duration: 3, core average: 3978222
Peak from 122517 to 122520, duration: 3, core average: 3978167
Peak from 116670 to 116672, duration: 2, core average: 3978149
Peak from 120395 to 120397, duration: 2, core average: 3976067
Peak from 121806 to 121809, duration: 3, core average: 3975639
Peak from 119292 to 119298, duration: 6, core average: 3973809
Peak from 116585 to 116587, duration: 2, core average: 3971940
Peak from 118556 to 118559, duration: 3, core average: 3969726
Peak from 119778 to 119781, duration: 3, core average: 3967592
Peak from 121671 to 121677, duration: 6, core average: 3965678
Peak from 119221 to 119225, duration: 4, core average: 3964405
Peak from 118428 to 118431, duration: 3, core average: 3956760
Peak from 122797 to 122801, duration: 4, core average: 3954621
Peak from 120648 to 120651, duration: 3, core average: 3952273
Peak from 119044 to 119047, duration: 3, core average: 3952034
Peak from 112516 to 112524, duration: 8, core average: 3951942
Peak from 112515 to 112524, duration: 9, core average: 3950101
Peak from 121372 to 121374, duration: 2, core average: 3946865
Peak from 121536 to 121541, duration: 5, core average: 3945353
Peak from 120233 to 120235, duration: 2, core average: 3942790
Peak from 120454 to 120456, duration: 2, core average: 3942175
Peak from 115920 to 115922, duration: 2, core average: 3940608
Peak from 115816 to 115818, duration: 2, core average: 3939561
Peak from 112514 to 112524, duration: 10, core average: 3937353
Peak from 122437 to 122440, duration: 3, core average: 3935028
Peak from 122484 to 122489, duration: 5, core average: 3932764
Peak from 112517 to 112524, duration: 7, core average: 3931647
Peak from 115934 to 115936, duration: 2, core average: 3931554
Peak from 122628 to 122631, duration: 3, core average: 3929546
Peak from 116703 to 116705, duration: 2, core average: 3927858
Peak from 119813 to 119816, duration: 3, core average: 3926587
Peak from 122408 to 122411, duration: 3, core average: 3925757
Peak from 117080 to 117082, duration: 2, core average: 3922495
Peak from 121477 to 121480, duration: 3, core average: 3922463
Peak from 116614 to 116616, duration: 2, core average: 3916241
Peak from 121208 to 121211, duration: 3, core average: 3914962
Peak from 120825 to 120828, duration: 3, core average: 3914861
Peak from 118881 to 118885, duration: 4, core average: 3914421
Peak from 115914 to 115916, duration: 2, core average: 3912580
Peak from 122357 to 122361, duration: 4, core average: 3910459
Peak from 116620 to 116622, duration: 2, core average: 3909754
Peak from 118779 to 118783, duration: 4, core average: 3909281
Peak from 118901 to 118904, duration: 3, core average: 3908871
Peak from 116777 to 116779, duration: 2, core average: 3908194
Peak from 117856 to 117859, duration: 3, core average: 3907746
