j_1618965,10,1758
j_1621988,11,202
j_1627261,11,14385
j_1628652,12,25
j_1631449,11,14385
j_1632081,15,23
j_1633117,13,58
j_1634353,10,186
j_1634494,10,2078
j_1639541,12,2396
j_1641282,10,15
j_1645559,12,14
j_1647313,10,52
j_1648278,15,1052
j_1648307,11,14385
j_1648922,11,11
j_1650109,10,174
j_1651952,10,348
j_1658040,13,5732
j_1663170,13,376
j_1667637,11,11
j_1670463,14,12047
j_1670616,11,17
j_1673428,11,1943
j_1673466,10,158
j_1676393,11,11
j_167716,15,723
j_1679245,14,1246
j_1682497,14,167
j_1687915,12,18
j_1694685,13,55
j_1694701,12,24
j_1695807,15,2864
j_169830,12,821
j_1699785,15,23550
j_1700443,10,252
j_170216,12,525
j_1702899,12,17
j_1703130,12,12
j_1706492,14,1744
j_1711111,12,26
j_1718028,13,61
j_1719796,10,1546
j_1720732,11,33
j_1722886,13,15
j_1724647,11,45
j_1725992,10,12
j_1727389,12,12
j_1727555,12,24
j_1728225,14,3812
j_1731987,11,14385
j_1735036,15,2199
j_1736698,12,30
j_1737483,11,939
j_1737867,13,376
j_1740366,11,336
j_1740556,13,20
j_1741723,10,12
j_1747420,13,1151
j_1747451,13,104
j_1747550,12,12
j_1751527,11,14385
j_175230,10,240
j_1752456,11,11
j_1752672,11,939
j_1755993,12,21
j_17566,10,404
j_1760204,14,62
j_1761467,12,22926
j_1763920,11,1376
j_1772070,12,456
j_1774822,11,14385
j_1778934,12,924
j_1780198,14,7110
j_1781240,11,258
j_1781957,13,45
j_1785841,12,201
j_1786120,13,17461
j_1788453,15,392
j_1789198,11,16
j_1789317,14,36
j_1789330,12,1664
j_1789518,12,36
j_178962,11,105
j_1791408,10,52
j_1791993,15,96
j_1792481,15,23
j_1795353,12,24
j_1796450,14,20005
j_1798704,13,58
j_1799256,13,11763
j_1799444,14,19487
j_1802668,10,442
j_180532,11,14385
j_181,11,405
j_1816896,10,349
j_1818823,10,1237
j_182024,11,752
j_1821053,12,69
j_1821687,11,16
j_1822168,11,19
j_1822471,12,20
j_1824932,10,882
j_1828586,12,474
j_1828607,11,939
j_183172,12,24
j_1835042,10,541
j_1836146,11,23
j_18385,10,18
j_1840302,13,58
j_1842873,10,180
j_18456,12,20
j_1847232,13,2081
j_1850034,14,10784
j_1851353,10,10
j_1858593,14,2375
j_1858954,10,186
j_186072,10,541
j_1861941,15,41
j_1864713,11,225
j_1865653,11,11
j_1867599,12,25
j_1868338,14,796
j_1868785,10,1668
j_1871760,11,939
j_1872089,13,11763
j_1874823,12,24
j_1876675,11,864
j_1880895,15,31
j_188545,13,59
j_1886368,13,1151
j_1888821,14,2962
j_1888849,10,12
j_1890250,10,252
j_1891141,13,58
j_1893813,13,55
j_1895579,10,342
j_1897529,11,17
j_1899815,15,943
j_19005,14,447
j_1902022,11,14385
j_190631,11,19
j_1906427,10,404
j_1911183,14,47
j_1918116,11,1550
j_1921674,10,12
j_1924471,10,8972
j_1927569,12,30
j_1931930,12,12
j_1932880,12,24
j_1934006,13,2407
j_1934400,15,63
j_1936104,11,11
j_1936430,13,58
j_193736,10,12
j_194122,12,2516
j_1943201,13,11763
j_1945561,15,309
j_1947932,12,27
j_1949391,13,58
j_1951540,14,3876
j_1955354,11,11
j_1955393,10,76
j_1960964,15,336
j_1961762,14,48
j_1965142,10,426
j_1965693,14,4052
j_1966750,11,14385
j_1968038,14,32
j_1969192,15,174
j_1971766,11,841
j_1972561,12,29
j_1975194,13,263
j_197790,11,939
j_1978075,11,12
j_1979344,11,52
j_1981674,10,2299
j_1983930,10,108
j_1985800,13,18
j_1988317,12,17
j_198911,14,32
j_1989111,10,180
j_1995481,12,227
j_1995799,14,587
j_2000092,11,251
j_2002060,12,185
j_2002531,11,551
j_2007542,10,3948
j_2011278,13,31
j_2011671,11,19
j_2012783,12,14
j_2012852,12,24
j_201446,14,8750
j_2014545,12,683
j_2016700,10,472
j_2024640,15,67
j_2025122,13,814
j_2026403,11,200
j_2028568,10,104
j_2028857,10,292
j_2029309,13,58
j_2030078,11,13
j_2030612,14,3932
j_2034544,15,943
j_2034640,13,31
j_2036831,11,232
j_203785,12,69
j_2041469,10,4545
j_2042217,11,219
j_2042761,11,14385
j_2044682,14,1351
j_2045828,11,227
j_2047371,14,12999
j_2048411,11,14385
j_205013,13,814
j_2050846,12,12
j_2051078,14,1246
j_2052859,14,110
j_2054196,11,939
j_2056410,11,354
j_2058010,11,14385
j_2058118,12,34
j_2063267,13,263
j_2076900,12,24750
j_2079495,10,53
j_2080458,12,24
j_2082719,11,14385
j_2096693,12,206
j_2103025,10,162
j_2104463,15,943
j_2105122,15,304
j_210839,14,1246
j_2108496,10,285
j_2108678,14,2778
j_2109319,15,400
j_2111243,12,24
j_2114351,15,50
j_2114572,13,122
j_2116993,14,5947
j_2121943,10,25
j_2124315,12,1274
j_2124558,12,12
j_2125871,12,26
j_2126213,11,1550
j_2126923,12,31
j_2127519,11,264
j_2130358,12,24
j_2132500,10,125872
j_213369,10,16
j_2135291,12,12
j_2135570,12,21
j_2136486,11,11
j_2138754,11,21
j_2140279,14,1846
j_2143615,11,217
j_2144405,14,5311
j_2144669,10,108
j_2149113,12,24
j_2152215,15,863
j_2163594,14,4426
j_2167624,12,189
j_2177418,11,240
j_2179384,12,109
j_2188294,10,168
j_2189020,14,13281
j_2190194,11,372
j_2196064,12,57
j_220221,11,405
j_220228,12,4792
j_2204782,11,76
j_2211688,11,14385
j_2214242,12,15
j_2217066,12,47
j_2223040,11,939
j_2223707,13,45
j_222691,11,939
j_222736,12,82
j_2227910,14,7517
j_2229059,11,309
j_2229926,10,637
j_2232201,10,59
j_2233093,15,274
j_2233634,10,1245
j_2238996,11,14385
j_2239720,12,17
j_2240427,14,30
j_2244567,13,763
j_2250617,12,26
j_2256939,10,10
j_2257948,13,58
j_2263350,12,24
j_2263636,15,253
j_2267810,11,79
j_2270521,15,943
j_227057,11,11
j_2275502,11,11
j_2276515,12,15
j_2277602,14,1252
j_2283372,11,15
j_2284835,13,51
j_2286126,15,255
j_2286444,13,58
j_2295916,12,4387
j_2298288,14,4376
j_2299728,13,62
j_2301091,15,319
j_2303192,13,393
j_230366,12,24
j_2304665,14,47
j_2308713,11,1007
j_2310208,12,25
j_2313349,11,165
j_2313479,10,10
j_2313666,12,32
j_2314061,12,14
j_231942,12,28
j_2320315,15,15
j_2320508,10,17
j_2321823,10,180
j_2332722,13,23
j_2338689,10,18
j_2339048,11,14385
j_2341875,13,31
j_2342338,14,4074
j_2342544,12,32
j_2343501,11,14385
j_2350143,14,3701
j_2350368,12,17
j_2352168,14,36
j_2357116,12,12
j_235712,10,18
j_2357606,11,14385
j_2362904,11,3096
j_2363585,15,943
j_2364893,14,714
j_2365966,10,22
j_2369498,10,299
j_2372614,12,12
j_2372647,12,24
j_2374243,12,103
j_2377386,10,10
j_2378667,12,12
j_238173,14,4828
j_238372,14,8679
j_2388186,15,943
j_2391215,15,41
j_2392650,10,18
j_2394406,11,13218
j_2397916,12,1274
j_239831,14,22882
j_2399210,12,189
j_2399766,12,93
j_2400104,11,278
j_2408793,15,942
j_2410774,10,451
j_2411413,10,403
j_2411479,12,20
j_2414843,10,882
j_2415550,12,177
j_2419200,11,14385
j_2428876,11,994
j_2434327,15,31
j_2434626,11,14385
j_2436580,15,1762
j_2437228,15,2319
j_2437458,15,1035
j_2438281,11,52
j_2440216,15,23
j_244033,14,3275
j_2440654,10,37
j_2442085,13,55
j_2450829,15,942
j_2453224,10,82
j_2459000,10,357
j_2463057,11,105
j_246511,13,15
j_2466198,13,45
j_2466725,12,24
j_2472465,11,14385
j_247297,14,1962
j_2473615,12,18
j_2473799,12,12
j_2475972,14,3951
j_2477021,14,41
j_2478567,10,168
j_2487932,10,882
j_2488445,12,24
j_2490004,15,27
j_2490806,10,18
j_2493188,10,37
j_2495291,10,4491
j_2503621,12,12
j_2507788,12,63
j_2508050,12,17
j_2508086,10,1546
j_250814,12,12975
j_2508653,12,95
j_2509248,10,471
j_251116,15,2864
j_2514764,14,168
j_2517391,13,29
j_2521762,11,19
j_2525419,14,46
j_2526061,11,743
j_2526198,11,295
j_2526528,13,11763
j_2527496,12,12
j_2527735,11,23
j_2529884,13,814
j_2530662,15,942
j_253144,14,1656
j_2535893,14,36
j_2539014,11,11
j_2540708,12,14
j_2541236,13,1151
j_2542012,10,240
j_2543392,14,6622
j_2543828,11,14385
j_2546289,14,118
j_2546915,11,56
j_2550938,12,24
j_2552738,11,939
j_2554658,12,644
j_2556021,10,585
j_2557376,13,376
j_2557842,11,17
j_2559452,11,939
j_256071,10,118
j_2561484,11,14385
j_25667,12,63
j_2567650,12,16
j_2568155,11,145
j_2568528,10,12
j_2573800,10,695
j_2580209,15,1986
j_2584320,11,743
j_2590589,14,1193
j_2594355,14,74
j_2596245,10,541
j_2598962,12,1856
j_2604712,13,61
j_2606311,14,74
j_2607100,12,181
j_2607692,12,24
j_2608827,12,289
j_2613629,10,37
j_2615064,11,13
j_2617696,15,31
j_2618318,15,67
j_2622446,13,45
j_2624298,14,3885
j_2626578,10,10
j_2632325,14,3786
j_2635184,12,154
j_2637127,15,2858
j_2637642,13,2688
j_2643391,12,12
j_2644980,13,289
j_2645667,13,99
j_2648276,12,17
j_2649394,12,21
j_2650251,10,256
j_2652213,10,676
j_2653122,13,45
j_2656044,12,24
j_2658376,13,982
j_2658881,13,58
j_2667633,11,11
j_2670699,14,1317
j_2673869,11,12996
j_2673930,11,14385
j_2675184,12,69
j_2677746,10,168
j_2678210,10,1619
j_2680240,12,25
j_2680368,10,12
j_2682032,11,913
j_2683629,14,574
j_2683954,10,108
j_2684083,15,63
j_2698038,11,14385
j_2698563,11,14385
j_2698830,11,1058
j_2700737,12,22
j_2705128,11,14385
j_2708974,13,35
j_2712103,12,12
j_2715820,10,186
j_2720468,12,67
j_2723861,15,31
j_2728302,10,355
j_2734627,15,392
j_2739238,10,150
j_2741070,13,58
j_2741335,12,2089
j_2745157,11,752
j_2745251,12,21
j_274623,13,422
j_2750747,12,47
j_275209,15,31
j_2752312,14,167
j_2758864,11,188
j_275905,10,186
j_275995,15,41
j_2763481,12,21
j_2764429,12,1227
j_2766466,12,80
j_2768656,11,15
j_2769224,10,18
j_2771670,10,10
j_2774554,12,12
j_2775617,11,11
j_2775631,11,105
j_2780627,13,51
j_2780985,11,17
j_2782125,12,21
j_2782499,12,24
j_2783323,14,36
j_2783426,12,26
j_2784606,12,8690
j_2794138,14,1678
j_280157,11,14385
j_2801955,11,161
j_2804764,10,941
j_28052,10,173
j_2808212,10,632
j_2808315,12,26
j_2813324,10,43
j_2822030,11,208
j_2823458,15,15
j_2831581,12,195
j_2841269,12,30
j_2842443,10,673
j_2845828,13,51
j_285128,11,14385
j_2855884,11,82
j_285823,14,74
j_2860190,12,27
j_2865194,10,108
j_2870494,14,24361
j_2870729,15,1826
j_2880759,10,10
j_2887632,11,16095
j_2890004,15,943
j_2890896,11,413
j_2898801,14,815
j_2898846,12,24
j_2902517,13,474
j_2912274,11,200
j_2912467,14,1806
j_2915262,12,398
j_2918758,10,18
j_2919616,13,56
j_292056,11,16095
j_2921535,10,37
j_2922372,14,167
j_292579,12,354
j_2926033,14,367
j_2929166,12,12
j_2931968,10,744
j_2932315,13,953
j_2933739,12,34
j_2934974,10,1244
j_2936605,11,79
j_2938661,12,17
j_2939167,12,14
j_2941193,12,375
j_294617,10,882
j_2948559,12,24
j_2948569,12,30
j_294896,11,105
j_2950086,11,14385
j_2953195,12,24
j_2961453,12,21
j_2963003,15,2397
j_2964368,14,50
j_2967903,10,33
j_2979980,15,27
j_2982278,10,43
j_2984212,15,4268
j_2987718,14,3960
j_2988215,12,26
j_2988601,12,30
j_2989333,12,16
j_2991117,11,356
j_2991639,14,616
j_2995925,12,12
j_3001605,13,289
j_3005070,15,41
j_3006083,12,1227
j_301748,10,18
j_3023560,12,24
j_3024010,11,11
j_3026539,10,39387
j_3027633,12,545
j_3033734,14,2768
j_303637,12,12
j_3045480,13,55
j_3048678,12,179
j_3049441,11,198
j_3050654,12,12
j_3056132,15,91
j_3060864,10,1484
j_30617,10,36
j_3062634,14,18913
j_306726,12,1227
j_3067646,12,12975
j_3068470,12,1228
j_3069941,11,11
j_3070106,15,87
j_3071258,11,14385
j_3072722,11,14385
j_3072954,14,7631
j_3075177,12,14
j_308373,10,779
j_3085317,12,90
j_3085554,12,431
j_3086397,14,3130
j_3090553,12,1227
j_3091699,11,108
j_3095681,14,815
j_3096578,10,348
j_3100440,10,12
j_3102381,14,32
j_3103659,14,11524
j_3105523,11,14385
j_3107995,11,14385
j_3119563,11,250
j_3123537,11,737
j_3126025,12,676
j_3128071,12,24
j_3131905,12,17
j_3133360,10,116
j_3135179,13,14
j_3137631,12,1227
j_3138428,11,14385
j_3141448,15,166
j_3142646,15,2864
j_3158601,14,678
j_3162505,12,12
j_3166240,11,14385
j_3167280,15,942
j_3170073,15,349
j_3172709,15,336
j_317603,14,2640
j_3179455,10,113
j_3186993,13,924
j_3187498,10,142
j_3187733,12,612
j_3189916,12,21
j_319323,15,943
j_3193477,12,14
j_3194652,14,20968
j_3196907,15,1002
j_3198809,12,47
j_3201202,12,26
j_3203080,12,3554
j_3203563,15,336
j_3206285,12,12
j_3220187,14,574
j_3220993,14,110
j_3221751,14,16
j_3224341,10,174
j_3227834,12,21
j_3230593,12,15
j_3230652,10,323
j_3231053,13,23
j_3231091,14,110
j_3232876,13,364
j_3236710,14,4736
j_3236955,12,24
j_3241069,11,646
j_3242347,14,10275
j_3243961,12,495
j_3251904,13,58
j_3254602,13,39
j_325684,13,80
j_3256999,10,4517
j_3257104,11,951
j_3259448,11,14385
j_3260328,14,941
j_3260335,13,376
j_3260811,11,869
j_326083,13,2530
j_3261911,11,14385
j_3262984,14,2018
j_3264262,12,14
j_3267268,11,1891
j_326990,12,445
j_3270539,14,2768
j_3270902,13,56
j_3271125,14,134
j_3275452,11,938
j_327967,11,191
j_3280559,15,1873
j_3280696,10,12
j_3282430,10,4482
j_328253,12,24
j_3283694,11,14385
j_3285120,12,6206
j_3286675,15,52
j_3289574,12,47
j_3291642,14,18464
j_3291864,12,115
j_3293366,10,1219
j_3298734,10,4509
j_3301599,12,384
j_3302737,14,22415
j_3304149,12,24
j_3305353,10,389
j_3305565,13,1328
j_3306595,13,62
j_3307639,14,11854
j_3308887,12,25
j_3313210,12,69
j_3313783,15,943
j_3316251,10,973
j_332085,11,23
j_3331027,15,1207
j_3333860,11,14385
j_333432,10,1978
j_3336267,11,14385
j_3336359,12,12
j_3339988,13,45
j_3343305,10,174
j_3344098,13,391
j_334481,11,17
j_3346651,14,2698
j_3346763,12,166
j_3347421,11,415
j_3348528,11,15
j_3349515,11,31
j_3349940,14,31
j_335151,12,7669
j_3352479,12,47
j_3355542,10,190
j_3363133,12,433
j_3365288,11,72
j_3368270,12,24
j_3371102,15,943
j_3375818,11,939
j_337692,14,1618
j_3376997,11,743
j_337794,10,43
j_3378558,10,1013
j_3379629,11,11
j_3383065,13,39
j_3383483,11,15
j_3387381,10,410
j_3387930,10,877
j_3391384,11,2758
j_3392117,12,14
j_3392646,12,886
j_3393340,12,26
j_3397674,14,1594
j_340080,15,943
j_3401522,14,1650
j_3401886,12,177
j_3402953,11,15
j_3403525,12,1227
j_340659,11,14385
j_3408284,13,1998
j_3409357,10,12
j_3409755,12,24
j_3410545,14,13485
j_3411239,12,25
j_3413055,10,894
j_3413197,14,9768
j_3417567,12,25
j_3418741,10,308
j_3420440,13,39
j_3422636,14,16141
j_3423146,13,122
j_3426377,12,17
j_34286,15,2318
j_3429371,15,18
j_3429930,10,2385
j_343221,12,21
j_343654,13,289
j_3440035,15,952
j_3443720,10,359
j_3444632,13,503
j_3445353,10,174
j_3445581,14,1351
j_3451857,10,18
j_3454248,10,6151
j_3454432,11,11
j_3454649,15,2893
j_3467417,11,14385
j_347227,10,475
j_3473965,11,14385
j_3474275,10,10
j_3475933,11,196
j_3480813,11,908
j_3482060,14,12556
j_3482193,10,359
j_3484238,12,1227
j_3484611,13,235
j_3484983,15,52
j_3489624,11,79
j_3491596,11,257
j_349209,11,939
j_3496783,11,14385
j_3500487,11,939
j_3501081,10,180
j_3504389,10,42
j_3504677,12,24
j_3507789,12,24
j_3507800,11,938
j_3512245,13,31
j_3514678,12,12
j_3514935,10,174
j_3518191,13,1635
j_3518672,14,74
j_3526470,12,12
j_3529063,11,22
j_3533843,12,249
j_3540226,12,24
j_3540451,12,24
j_3540735,11,14385
j_3541226,13,2082
j_3541272,13,442
j_3545229,13,1151
j_3548465,11,1151
j_3552913,12,96
j_3554366,14,46
j_3555545,11,14385
j_355579,13,456
j_3558140,15,1169
j_3558550,10,1691
j_355919,12,12
j_3561420,12,17
j_3562911,12,7813
j_3564092,11,14385
j_3565353,14,6584
j_3566512,11,96
j_3570555,11,24
j_357911,11,14385
j_3581371,12,14
j_3582204,14,122
j_3583700,12,52
j_3594754,10,195
j_3597622,10,1678
j_3603989,12,23
j_360550,13,2081
j_3610038,12,27
j_3614669,11,79
j_361830,14,7524
j_3622605,11,14385
j_3629166,10,1700
j_3630963,12,1274
j_3632115,14,3932
j_3632314,12,21
j_3632750,10,4604
j_3635239,12,24
j_3636792,10,12
j_3640844,14,12957
j_36490,11,405
j_3649647,15,2612
j_3649650,15,943
j_3649716,10,10
j_3650808,11,411
j_3671131,13,39
j_3671699,10,24
j_3676267,12,26
j_367780,13,1151
j_3680169,11,60
j_3682895,11,52
j_3686430,12,96
j_3686840,11,14385
j_3689620,12,1739
j_3697985,14,1351
j_3699583,13,138
j_3700308,12,922
j_3701695,10,116
j_3713571,12,14
j_3716364,10,12
j_3716766,12,24
j_3717180,14,7377
j_3717825,14,74
j_3718596,14,15066
j_3719340,15,1245
j_3729476,12,24
j_372970,10,180
j_3730345,11,52
j_373037,11,14385
j_373094,11,173
j_3733023,12,24
j_3734283,11,48
j_3738750,11,2524
j_3739906,11,22
j_3742405,10,125
j_3745661,12,33
j_3747842,14,74
j_3748792,14,815
j_3749149,12,1227
j_3753054,10,76
j_3755914,10,1264
j_3757738,14,815
j_3760296,11,21
j_3765460,15,942
j_3766580,15,28087
j_376786,11,17
j_3769385,10,1154
j_3770824,15,83
j_3772920,11,17
j_3774593,14,13102
j_3778597,10,18
j_378195,12,31
j_3784609,10,986
j_3786096,12,387
j_3786612,14,815
j_3787127,13,364
j_3789599,12,451
j_379083,12,47
j_3791185,11,14385
j_3791412,13,814
j_3793082,10,12
j_3808213,11,809
j_3814186,14,1076
j_3814716,11,312
j_3818225,12,8691
j_3818454,12,12
j_3820636,13,91
j_3822854,11,56
j_3823466,10,37
j_3828969,12,62
j_3838099,15,1086
j_3838530,11,2841
j_383921,11,1376
j_3843117,15,943
j_3843379,12,26
j_384628,12,22
j_3847509,12,15969
j_3847769,10,2242
j_3849865,11,17
j_3852490,14,2998
j_3853169,15,266
j_385455,11,702
j_3854681,12,25
j_3855848,11,14385
j_3857788,14,854
j_3860760,15,288
j_3865139,15,71
j_3866424,13,61
j_386885,10,240
j_3868905,15,351
j_3870554,13,31
j_3876914,10,252
j_3879562,10,760
j_3886315,11,23
j_3887478,15,18525
j_3889351,15,41
j_3889868,11,496
j_3892976,12,24
j_3895308,13,298
j_3896793,13,45
j_3897214,11,14385
j_3900460,10,23
j_3904910,11,1696
j_3904922,10,1862
j_3907334,12,2528
j_3908667,11,1007
j_3909633,10,20
j_3911863,10,553
j_3912523,12,24
j_3912927,13,26
j_3913325,11,18
j_3914068,11,99
j_3916041,12,15969
j_3918747,13,58
j_3919453,10,12
j_3921613,12,25
j_3923293,15,388
j_3924829,10,168
j_3930512,11,14385
j_3932039,12,34
j_3934458,11,11
j_3936524,11,14385
j_3936933,12,1227
j_394274,10,12
j_3944004,13,55
j_3944378,14,16273
j_3944757,12,130
j_3946586,10,186
j_3951481,10,10
j_3951997,13,894
j_3954157,14,2698
j_3958086,12,136
j_3958220,11,45
j_3958442,10,427
j_3959818,12,31
j_3961529,14,10363
j_3962752,10,34
j_3964604,10,771
j_3969975,14,50
j_3972385,13,62
j_3974633,12,38
j_3980057,12,17
j_398112,12,12
j_398150,10,1941
j_3983960,14,1688
j_398929,13,364
j_3992205,13,364
j_3994259,15,27
j_3995625,12,53
j_3997003,14,1152
j_3997389,11,413
j_3997516,10,688
j_400113,10,544
j_4007235,15,336
j_4008379,12,177
j_4009819,12,730
j_4013144,15,299
j_4013250,11,11
j_4014308,10,108
j_4016049,10,162
j_402007,14,4258
j_4021812,15,943
j_4022410,12,299
j_4023327,15,23
j_4024066,14,110
j_4033743,15,2864
j_403692,13,45
j_4038523,12,21
j_4039385,10,760
j_4041285,10,1283
j_4041424,15,23
j_4047035,11,938
j_4049162,12,36
j_4049615,12,24
j_4050512,14,840
j_4062310,15,67
j_4064083,15,31
j_4064151,11,14385
j_4064537,13,44
j_4065004,12,12
j_4066899,14,4691
j_4067213,15,2864
j_4069465,11,1807
j_4070813,10,585
j_4071102,14,13661
j_4076437,11,45
j_4081912,12,47
j_4082924,14,3959
j_4083194,11,737
j_408404,11,405
j_4089667,15,31
j_4094110,11,33
j_409537,12,2678
j_4096564,11,14385
j_4098367,10,108
j_4099657,10,52
j_4101432,13,814
j_4106825,11,14385
j_4108234,14,574
j_4108240,13,58
j_4109010,10,1146
j_4111701,10,162
j_4113272,12,34
j_4116583,14,132
j_4125878,12,433
j_412638,12,456
j_4128544,14,968
j_4129848,10,1619
j_4131949,12,21
j_4133955,10,23
j_4134879,13,31
j_4136966,14,4220
j_4137636,12,16402
j_4140467,11,45
j_4147482,13,924
j_4148049,10,283
j_4150599,12,21
j_4154804,12,20
j_4157237,11,97
j_4160550,11,21
j_4161051,15,12154
j_4161930,15,1985
j_4164272,12,26
j_416689,13,10668
j_4167560,12,25
j_4168930,13,61
j_4174582,11,14385
j_4180054,13,122
j_4184799,11,14385
j_4186078,12,24
j_4186174,12,25
j_4187291,11,11
j_4187660,14,815
j_4192069,12,545
j_4196080,12,469
j_4197547,10,59
j_4199042,13,1151
j_420230,10,3658
j_422902,15,119
j_425920,12,12
j_427110,14,47
j_427750,11,10208
j_428000,11,14385
j_429522,12,1227
j_433890,10,10
j_435080,15,63
j_435424,10,18
j_437109,13,55
j_442483,14,1252
j_447911,13,51
j_447924,11,14385
j_450527,14,3700
j_457460,10,53
j_45980,10,394
j_460142,11,737
j_466204,11,1935
j_46946,13,4209
j_470617,10,276
j_476829,11,17
j_477671,12,177
j_479483,14,12393
j_479603,12,12
j_481149,13,2081
j_482255,12,12
j_487167,15,1207
j_487957,12,14
j_490114,14,1670
j_497231,14,4906
