m_1596	1455
m_1598	1836
m_16	1634
m_160	1177
m_1600	944
m_1602	4916
m_1604	5587
m_1606	923
m_1608	8372
m_1611	1402
m_1613	1890
m_1615	8698
m_1617	1729
m_1619	4557
m_162	1163
m_1620	1863
m_1622	5414
m_1626	1872
m_1628	1521
m_1631	1458
m_1633	2022
m_1635	2256
m_1637	1743
m_1639	3310
m_164	912
m_1640	2334
m_1642	2616
m_1644	2015
m_1646	1830
m_1648	1537
m_1651	1576
m_1653	8302
m_1655	1558
m_1657	2078
m_1659	1978
m_166	1657
m_1660	5069
m_1662	1830
m_1664	7696
m_1666	5000
m_1671	1467
m_1673	967
m_1675	1131
m_1677	1924
m_1679	5427
m_168	2417
m_1680	6001
m_1682	2346
m_1684	1623
m_1686	2258
m_1688	2601
m_1691	2066
m_1693	2668
m_1695	1670
m_1697	7362
m_1699	7348
m_1701	1053
m_1703	1273
m_1705	1629
m_1707	1491
m_1709	1383
m_171	6859
m_1710	1478
m_1712	1609
m_1714	2167
m_1716	1889
m_1718	1942
m_1721	1166
m_1723	2275
m_1725	1242
m_1727	2600
m_1729	1623
m_173	1150
m_1730	1386
m_1732	5678
m_1734	1059
m_1736	8105
m_1738	7221
m_1741	2392
m_1743	2077
m_1745	1641
m_1747	2250
m_1749	4515
m_175	1629
m_1750	1828
m_1754	965
m_1756	1147
m_1758	1049
m_1761	1287
m_1763	2342
m_1765	1367
m_1767	1468
m_1769	2111
m_177	1387
m_1770	2263
m_1772	1034
m_1774	1083
m_1776	2222
m_1778	1582
m_1781	8659
m_1783	1342
m_1785	1954
m_1787	1544
m_1789	1760
m_179	895
m_1790	1843
m_1792	2351
m_1794	1878
m_1796	1042
m_18	1739
m_180	1340
m_1800	1495
m_1804	1788
m_1806	3352
m_1811	1870
m_1813	6182
m_1815	1671
m_1817	1498
m_1819	1173
m_182	2304
m_1820	1939
m_1822	1082
m_1824	5307
m_1826	4842
m_1828	1747
m_1831	1269
m_1833	1772
m_1835	1530
m_1837	1696
m_1839	2151
m_184	2542
m_1840	1150
m_1842	5274
m_1844	1435
m_1848	1937
m_1851	2365
m_1853	1106
m_1855	1954
m_1857	2061
m_1859	1881
m_186	2161
m_1860	1283
m_1862	1184
m_1864	1805
m_1866	2807
m_1868	1942
m_1871	1770
m_1873	1638
m_1875	2519
m_1877	1425
m_1879	7385
m_1880	2232
m_1882	2562
m_1884	1051
m_1886	8466
m_1888	1367
m_1891	1115
m_1893	1560
m_1897	2121
m_1899	1610
m_1901	9378
m_1903	1258
m_1905	8564
m_1907	1264
m_1909	1908
m_191	2205
m_1910	6146
m_1912	2711
m_1916	1832
m_1918	4393
m_1921	2020
m_1923	1988
m_1925	1480
m_1927	1846
m_1929	2094
m_1930	1547
m_1932	1417
m_1934	1491
m_1936	1935
m_1938	2076
m_1941	2649
m_1943	1929
m_1945	1447
m_1947	1235
m_1949	1368
m_195	8213
m_1950	5106
m_1952	1782
m_1954	1038
m_1956	940
m_1958	1466
m_1961	8461
m_1963	1215
m_1967	2458
m_1969	2640
m_197	2176
m_1970	1471
m_1972	1401
m_1974	8725
m_1976	1832
m_1978	5793
m_1981	1815
m_1983	2205
m_1985	1862
m_1987	1383
m_1989	8929
m_199	1502
m_1990	2659
m_1992	1784
m_1994	1954
m_1996	2128
m_2003	1243
m_2005	1080
m_2007	1863
m_2009	2485
m_201	1846
m_2010	2883
m_2012	1807
m_2014	2341
m_2016	2324
m_2018	8350
m_2021	2768
m_2023	1207
m_2025	1520
m_2027	1758
m_2029	1949
m_203	1493
m_2030	1634
m_2032	8611
m_2034	3031
m_2036	1463
m_2038	1139
m_2041	2522
m_2043	1999
m_2045	7337
m_2047	1551
m_205	8372
m_2050	8794
m_2052	1720
m_2054	1771
m_2058	1916
m_2061	1544
m_2063	2185
m_2065	1947
m_2067	5911
m_2069	1865
m_207	1460
m_2072	1579
m_2074	1365
m_2076	3187
m_2078	1491
m_2081	1483
m_2083	8681
m_2089	1564
m_209	6690
m_2090	2810
m_2092	1434
m_2094	1874
m_2096	1747
m_2098	1345
m_21	1066
m_210	2630
m_2100	1209
m_2102	2460
m_2104	2197
m_2106	2088
m_2108	2291
m_2111	1461
m_2113	1171
m_2115	5951
m_2117	2348
m_2119	1118
m_212	2341
m_2120	1531
m_2122	3816
m_2124	1340
m_2126	1169
m_2128	1143
m_2131	3159
m_2133	1924
m_2135	1415
m_2137	2364
m_2139	2050
m_214	1849
m_2140	1500
m_2142	2113
m_2144	2377
m_2146	2195
m_2148	4177
m_2151	1914
m_2153	2247
m_2157	1807
m_2159	1931
m_216	1772
m_2160	1344
m_2162	1132
m_2164	1589
m_2166	1311
m_2168	1063
m_2171	1467
m_2173	1895
m_2177	2303
m_2179	1476
m_218	2533
m_2180	1569
m_2182	7313
m_2184	2635
m_2186	976
m_2188	1859
m_2191	1984
m_2193	2118
m_2195	6520
m_2197	1723
m_2199	1867
m_2201	972
m_2203	1725
m_2205	7808
m_2207	1666
m_2209	5965
m_221	1212
m_2210	2254
m_2212	9014
m_2216	1012
m_2218	6603
m_2223	2487
m_2225	1600
m_2227	1651
m_2229	8002
m_223	1545
m_2230	2190
m_2232	2360
m_2234	2059
m_2236	2425
m_2238	992
m_2243	1763
m_2245	1977
m_2247	6571
m_2249	1867
m_2250	1230
m_2252	1102
m_2254	7712
m_2256	2076
m_2258	1052
m_2261	3041
m_2263	2268
m_2265	2804
m_2267	8819
m_2269	2124
m_227	5772
m_2270	1651
m_2272	2708
m_2274	1657
m_2276	1383
m_2278	1961
m_2283	1338
m_2285	2485
m_2287	5357
m_2289	1365
m_229	1234
m_2290	2417
m_2292	944
m_2294	820
m_2296	1280
m_2298	1733
m_23	1770
m_230	1554
m_2300	1879
m_2302	1942
m_2304	1609
m_2306	4036
m_2308	2498
m_2311	7992
m_2313	1624
m_2317	894
m_2319	1491
m_232	7390
m_2320	2430
m_2322	2083
m_2326	2240
m_2328	2271
m_2331	1137
m_2333	2267
m_2335	8053
m_2337	1486
m_2339	2289
m_234	4537
m_2340	1870
m_2344	1035
m_2346	1071
m_2348	1331
m_2351	1551
m_2353	1145
m_2355	2856
m_2357	2022
m_2359	2059
m_236	1749
m_2360	1105
m_2362	1859
m_2364	1611
m_2366	1612
m_2368	7449
m_2371	1741
m_2373	1544
m_2379	1849
m_238	2020
m_2380	1480
m_2382	1002
m_2384	2039
m_2386	1423
m_2388	2031
m_2391	2853
m_2393	2195
m_2395	1513
m_2397	6052
m_2401	1213
m_2403	1497
m_2405	3038
m_2407	1964
m_2409	1044
m_241	1837
m_2410	1199
m_2412	2038
m_2414	2653
m_2416	3206
m_2418	6600
m_2421	1388
m_2423	1176
m_2425	1758
m_2427	1276
m_2429	1108
m_243	1798
m_2430	1093
m_2432	8091
m_2434	2064
m_2436	2702
m_2438	2608
m_2441	1957
m_2443	1740
m_2445	1702
m_2447	2009
m_2449	2082
m_245	1485
m_2450	8491
m_2452	1247
m_2454	1660
m_2456	1187
m_2458	1481
m_2461	1766
m_2463	1040
m_2467	1157
m_2469	2495
m_247	2142
m_2470	5715
m_2472	2011
m_2474	1419
m_2476	2331
m_2478	1470
m_2481	2384
m_2483	3089
m_2485	1581
m_2487	1949
m_2489	6560
m_249	1337
m_2490	1944
m_2492	5533
m_2494	1919
m_2496	2072
m_2498	1903
m_25	5104
m_250	1853
m_2500	1977
m_2502	1929
m_2504	1994
m_2506	6700
m_2508	2570
m_2511	5396
m_2513	1989
m_2515	2146
m_2517	5947
m_2519	7491
m_252	2392
m_2520	1737
m_2522	2095
m_2524	2209
m_2526	1714
m_2528	1172
m_2531	2175
m_2533	1746
m_2535	1891
m_2537	1712
m_2539	858
m_254	1674
m_2540	831
m_2542	1974
m_2544	1191
m_2546	2164
m_2548	6043
m_2551	1983
m_2553	1361
m_2555	1132
m_2557	4481
m_2559	1675
m_256	1500
m_2560	1244
m_2562	6496
m_2564	8646
m_2566	2487
m_2568	1933
m_2571	2567
m_2573	1739
m_2575	1998
m_2577	1277
m_2579	1928
m_258	5939
m_2580	1606
m_2582	2043
m_2584	1977
m_2586	2246
m_2588	1691
m_2591	1477
m_2593	1902
m_2595	2076
m_2597	2018
m_2599	2309
m_2601	2379
m_2603	1605
m_2605	2088
m_2607	1740
m_2609	6655
m_261	6984
m_2610	3098
m_2612	1535
m_2614	1343
m_2616	2672
m_2618	2414
m_2621	2335
m_2623	1265
m_2625	1093
m_2627	4037
m_2629	1725
m_263	3301
m_2630	2538
m_2632	2139
m_2634	2158
m_2636	2150
m_2638	6187
m_2641	2232
m_2643	1285
m_2645	1061
m_2647	1085
m_2649	1952
m_265	1235
m_2650	1467
m_2652	1094
m_2654	1812
m_2656	2003
m_2658	2223
m_2661	1489
m_2663	1730
m_2665	1959
m_2667	2093
m_2669	1259
m_267	1582
m_2670	2155
m_2672	1939
m_2674	2435
m_2676	2462
m_2678	844
m_2681	2514
m_2683	1415
m_2685	2246
m_2687	1568
m_2689	1364
m_269	2836
m_2690	5979
m_2692	2301
m_2694	1005
m_2696	2560
m_2698	1643
m_27	1700
m_270	3242
m_2700	1360
m_2702	1594
m_2704	1794
m_2706	2816
m_2708	1213
m_2711	2073
m_2713	1263
m_2717	1313
m_2719	1912
m_272	8101
m_2720	1783
m_2722	2161
m_2724	1843
m_2726	1579
m_2728	1468
m_2731	1464
m_2733	8337
m_2735	2059
m_2737	2000
m_274	1189
m_2740	1974
m_2742	6590
m_2744	2359
m_2746	1628
m_2748	7291
m_2753	2168
m_2755	2440
m_2757	2369
m_2759	2237
m_2760	1064
m_2762	2437
m_2764	1363
m_2766	2717
m_2768	1436
m_2771	1088
m_2773	2343
m_2775	7052
m_2777	4234
m_2779	1731
m_278	6170
m_2780	2189
m_2782	7177
m_2784	2240
m_2786	1816
m_2788	2763
m_2791	1928
m_2793	2447
m_2795	1645
m_2799	1383
m_2801	1640
m_2803	2371
m_2805	2428
m_2807	5994
m_2809	1217
m_281	2073
m_2810	2478
m_2812	2270
m_2814	2318
m_2816	1735
m_2818	1988
m_2821	2029
m_2825	2313
m_2827	2536
m_2829	2010
m_283	1737
m_2830	1092
m_2832	2117
m_2834	2081
m_2836	1070
m_2838	1140
m_2841	2288
m_2843	1313
m_2845	1838
m_2847	6647
m_285	1973
m_2850	1611
m_2852	1526
m_2854	2465
m_2856	1653
m_2858	1023
m_2861	1431
m_2863	1074
m_2865	1409
m_2867	1760
m_2870	1344
m_2872	1422
m_2874	1686
m_2876	1125
m_2881	1778
m_2883	1916
m_2885	1489
m_2887	1393
m_2889	2307
m_289	1409
m_2890	1836
m_2892	2227
m_2894	1025
m_2896	1734
m_2898	6714
m_29	1719
m_290	3212
m_2900	1422
m_2902	8556
m_2904	1177
m_2906	5476
m_2908	1034
m_2911	2951
m_2913	1441
m_2915	1660
m_2917	1428
m_2919	1650
m_292	3962
m_2920	1341
m_2922	2382
m_2924	7673
m_2926	952
m_2928	1835
m_2931	8214
m_2933	1004
m_2935	1716
m_2937	2311
m_2939	1032
m_294	966
m_2940	1687
m_2942	2161
m_2944	2136
m_2946	1401
m_2948	1485
m_2951	2626
m_2953	2285
m_2955	2220
m_2957	1250
m_2959	1885
m_296	1205
m_2960	2278
m_2966	2791
m_2968	1822
m_2971	2112
m_2973	2370
m_2975	1743
m_2977	1828
m_2979	1837
m_298	1300
m_2980	8408
m_2982	2047
m_2986	3527
m_2988	1757
m_2991	2179
m_2993	1126
m_2995	1608
m_2997	2646
m_2999	1764
m_3	1600
m_30	1577
m_300	1090
m_3000	1461
m_3002	2204
m_3004	1732
m_3008	4704
m_3011	1782
m_3013	1780
m_3015	1363
m_3017	2221
m_3019	2845
m_302	3291
m_3020	7816
m_3022	1058
m_3024	2241
m_3026	1766
m_3028	1825
m_3031	2306
m_3033	4361
m_3035	6528
m_3037	1571
m_304	3236
m_3040	1623
m_3042	1373
m_3044	6678
m_3046	2467
m_3048	1042
m_3051	7083
m_3053	2568
m_3055	4841
m_3057	1863
m_3059	1529
m_3060	1794
m_3062	1475
m_3064	2357
m_3066	1375
m_3068	1447
m_3071	2345
m_3073	2233
m_3077	1608
m_3079	1505
m_308	2006
m_3080	8239
m_3082	2256
m_3084	1894
m_3086	2211
m_3088	6288
m_3091	1525
m_3093	1135
m_3095	6519
m_3097	2570
m_3099	1624
m_3101	1512
m_3103	1137
m_3105	1619
m_3107	7520
m_3109	6268
m_311	2702
m_3110	1093
m_3112	5090
m_3116	1503
m_3121	1035
m_3123	1315
m_3127	1366
m_3129	1735
m_313	5436
m_3130	2338
m_3132	1820
m_3134	8428
m_3136	1163
m_3138	992
m_3141	2751
m_3143	5050
m_3145	1415
m_3147	2215
m_3149	9047
m_315	2409
m_3150	1102
m_3152	1950
m_3154	6053
m_3156	2542
m_3158	2000
m_3161	1924
m_3163	2067
m_3165	1321
m_3167	2135
m_3169	1993
m_3172	1191
m_3174	2442
m_3176	1761
m_3178	1792
m_3181	1922
m_3183	1836
m_3185	4720
m_3187	2028
m_3189	1826
m_319	1855
m_3190	1187
m_3192	2078
m_3196	2135
m_3198	1168
m_32	1714
m_320	979
m_3200	1819
m_3202	1889
m_3204	1497
m_3206	1884
m_3208	1370
m_3211	1845
m_3213	2098
m_3215	1456
m_3219	2669
m_322	1394
m_3220	1111
m_3222	5298
m_3224	2176
m_3226	2640
m_3228	2239
m_3231	1784
m_3233	1354
m_3237	2081
m_3239	2607
m_324	1128
m_3240	2122
m_3242	2497
m_3244	1309
m_3246	2394
m_3248	2935
m_3253	1801
m_3255	1252
m_3259	1689
m_326	1303
m_3260	2205
m_3262	1800
m_3264	5871
m_3266	2205
m_3273	2602
m_3279	1917
m_328	2081
m_3280	1904
m_3282	2654
m_3284	2307
m_3286	1898
m_3288	8371
m_3291	1989
m_3293	1631
m_3295	1082
m_3297	1377
m_3299	1430
m_3301	1273
m_3303	1612
m_3305	1329
m_3309	1524
m_331	1477
m_3310	1788
m_3312	6915
m_3314	2248
m_3316	4777
m_3318	1407
m_3321	7573
m_3323	1202
m_3325	1997
m_3327	2017
m_3329	3639
m_333	1531
m_3330	1828
m_3334	1036
m_3338	5466
m_3341	1678
m_3343	1755
m_3345	2470
m_3347	1952
m_3349	2616
m_335	2196
m_3350	1719
m_3354	1746
m_3356	1609
m_3358	1240
m_3361	1932
m_3363	1832
m_3365	1943
m_3367	1927
m_3369	2523
m_337	1719
m_3370	1678
m_3372	1024
m_3374	6788
m_3376	6062
m_3378	1498
m_3381	1684
m_3383	1724
m_3385	1410
m_3387	2766
m_3389	1573
m_339	1595
m_3390	1751
m_3392	1608
m_3394	2304
m_3396	1292
m_3398	6959
m_34	1578
m_340	2450
m_3400	1534
m_3402	1053
m_3406	1526
m_3408	1867
m_3411	2160
m_3413	1275
m_3415	1872
m_3419	1257
m_3420	8482
m_3426	1623
m_3428	1784
m_3431	6364
m_3433	1608
m_3435	1670
m_3437	1374
m_3439	1426
m_344	8651
m_3440	1082
m_3442	1552
m_3444	1303
m_3446	1443
m_3448	8133
m_3451	2138
m_3453	1018
m_3455	8407
m_3457	1764
m_3459	1706
m_346	2667
m_3460	2111
m_3462	1719
m_3464	2244
m_3466	2162
m_3471	1779
m_3473	1409
m_3475	1148
m_3479	1897
m_348	1091
m_3480	1470
m_3482	1427
m_3484	2688
m_3486	2294
m_3488	8933
m_3493	1815
m_3495	1736
m_3497	1110
m_3501	5369
m_3503	5791
m_3505	5725
m_3507	7213
m_3509	2649
m_351	5692
m_3510	1632
m_3512	1877
m_3514	1551
m_3516	2819
m_3518	2540
m_3521	1350
m_3523	2367
m_3525	1105
m_3527	5886
m_3529	2840
m_353	2126
m_3530	1579
m_3534	1682
m_3536	5539
m_3538	8716
m_3541	2044
m_3543	1363
m_3545	2287
m_3549	6888
m_355	2107
m_3550	1516
m_3554	8191
m_3556	8035
m_3558	2134
m_3561	1173
m_3563	2396
m_3565	2075
m_3567	1569
m_3569	1860
m_357	1687
m_3570	1039
m_3572	1907
m_3574	6800
m_3576	1001
m_3578	1175
m_3581	2525
m_3583	5510
m_3585	1181
m_3587	2137
m_3589	7201
m_359	1137
m_3590	869
m_3592	8572
m_3594	8126
m_3596	1811
m_3598	1836
m_36	1563
m_360	2218
m_3600	1097
m_3602	1188
m_3604	1256
m_3608	6090
m_3611	1908
m_3613	1413
m_3615	1860
m_3617	1761
m_3619	1056
m_362	1204
m_3622	1035
m_3624	2241
m_3626	1425
m_3628	6606
m_3631	1757
m_3633	1797
m_3635	1595
m_3637	5380
m_3639	1559
m_364	1424
m_3640	2163
m_3642	1065
m_3644	1293
m_3646	1860
m_3648	1424
m_3653	1301
m_3655	1337
m_3657	1995
m_3659	6399
m_366	1631
m_3660	961
m_3664	2389
m_3666	4685
m_3668	2452
m_3671	1920
m_3673	1463
m_3675	8447
m_3677	1632
m_3679	2180
m_368	1868
m_3680	1231
m_3682	2102
m_3684	806
m_3686	1903
m_3688	1239
m_3691	7589
m_3693	1326
m_3695	1333
m_3697	5718
m_3699	7179
m_3701	2653
m_3703	1826
m_3705	1399
m_3707	1380
m_3709	1280
m_371	1368
m_3710	1074
m_3712	1868
m_3714	1711
m_3716	5861
m_3718	1913
m_3721	1240
m_3723	2123
m_3725	2336
m_3727	859
m_3729	5524
m_373	1776
m_3730	1354
m_3732	1848
m_3734	1937
m_3736	1405
m_3738	1089
m_3743	2235
m_3745	2237
m_3747	1589
m_3749	1255
m_375	1451
m_3750	2515
m_3752	7696
m_3754	2523
m_3756	2609
m_3758	2819
m_3761	2708
m_3763	1533
m_3765	2108
m_3767	3133
m_3769	1369
m_377	1330
m_3770	7603
m_3772	1221
m_3774	1751
m_3776	2409
m_3778	6944
m_3781	1471
m_3783	1652
m_3785	2274
m_3787	7582
m_3789	1416
m_379	1608
m_3790	1322
m_3792	1126
m_3794	2268
m_3796	5435
m_3798	2093
m_38	1704
m_380	1795
m_3800	1410
m_3802	1545
m_3804	2407
m_3806	8216
m_3808	2331
m_3811	6039
m_3813	8578
m_3815	1671
m_3817	1524
m_3819	2332
m_382	1934
m_3820	1749
m_3822	8131
m_3824	1783
m_3826	1505
m_3828	2556
m_3831	1819
m_3833	1846
m_3835	1302
m_3837	1541
m_3839	8554
m_384	1768
m_3840	8406
m_3842	2121
m_3844	7912
m_3846	1726
m_3851	7345
m_3853	2381
m_3855	6045
m_3857	1157
m_3859	5203
m_3860	2476
m_3862	1262
m_3864	2068
m_3866	1143
m_3868	1081
m_3873	1139
m_3875	3578
m_3877	2096
m_3879	4783
m_388	1279
m_3880	1718
m_3882	2028
m_3884	2067
m_3886	2127
m_3888	1130
m_3891	1807
m_3893	1781
m_3895	1432
m_3897	1805
m_3899	1677
m_3901	2034
m_3903	1110
m_3905	2276
m_3909	2710
m_391	2406
m_3910	2052
m_3912	2148
m_3914	2507
m_3916	2148
m_3918	974
m_3921	2194
m_3923	1489
m_3925	3776
m_3927	903
m_3929	4621
m_393	1129
m_3930	1345
m_3932	1985
m_3934	1795
m_3936	1820
m_3938	1498
m_3941	1598
m_3943	2500
m_3945	2277
m_3947	2122
m_3949	1094
m_395	1310
m_3950	2227
m_3952	1151
m_3954	2459
m_3956	2088
m_3958	1536
m_3961	1821
m_3963	2281
m_3965	1657
m_3967	4001
m_3969	1516
m_397	1429
m_3970	2238
m_3972	1545
m_3974	1712
m_3976	1674
m_3978	1316
m_3983	1617
m_3987	3622
m_3989	1246
m_399	2346
m_3990	1132
m_3992	2073
m_3994	7839
m_3996	1358
m_3998	7166
m_4001	6350
m_4003	6498
m_4005	1631
m_4007	5293
m_4009	1893
m_401	2520
m_4010	2082
m_4012	1978
m_4014	1669
m_4016	2463
m_4018	2196
m_4021	8364
m_4023	4608
m_4027	4600
m_4029	2216
m_403	1650
m_4030	2023
m_4032	1974
m_4034	1437
m_405	1910
m_407	7565
m_409	2084
m_41	3609
m_410	1755
m_412	1286
m_414	1064
m_416	1812
m_418	1404
m_421	1425
m_423	1441
m_425	1093
m_427	7816
m_429	1981
m_43	2126
m_430	1119
m_434	1838
m_436	1938
m_438	7824
m_441	2751
m_443	1234
m_445	1979
m_447	1783
m_449	2217
m_450	1631
m_452	1344
m_454	8866
m_456	1427
m_458	1760
m_461	2295
m_463	1942
m_465	972
m_467	2108
m_469	1406
m_47	1618
m_470	1095
m_472	1206
m_474	1851
m_476	8397
m_478	1282
m_481	1150
m_483	1684
m_485	1689
m_487	2054
m_489	2535
m_49	5149
m_490	1976
m_492	1640
m_494	5264
m_496	1626
m_498	1523
m_5	1541
m_50	1176
m_500	1633
m_502	2024
m_504	1076
m_506	1635
m_508	1833
m_511	987
m_513	7772
m_515	1145
m_517	1353
m_519	6931
m_52	1887
m_520	1223
m_522	1136
m_524	1743
m_526	1510
m_528	7297
m_531	5461
m_533	2265
m_535	1934
m_537	1768
m_539	1796
m_54	2419
m_540	1427
m_542	8698
m_544	1343
m_546	1556
m_548	1911
m_551	1719
m_553	2794
m_555	7375
m_557	1525
m_559	1284
m_56	1860
m_562	2571
m_564	1094
m_566	2035
m_568	6355
m_571	2205
m_573	1202
m_575	1805
m_577	1239
m_579	2102
m_58	1238
m_580	1060
m_582	1651
m_584	2039
m_586	2083
m_588	1391
m_591	1762
m_593	2534
m_595	1809
m_597	2289
m_599	1361
m_601	2088
m_603	1149
m_607	1033
m_609	1293
m_61	1446
m_610	6278
m_612	1878
m_616	1505
m_621	1463
m_625	1212
m_627	1267
m_629	912
m_63	1399
m_630	5908
m_632	1616
m_634	1850
m_638	1127
m_641	2071
m_643	6139
m_645	2007
m_647	1281
m_649	1499
m_65	1272
m_650	3447
m_652	1516
m_654	1362
m_656	2080
m_658	7917
m_661	2222
m_663	1787
m_665	1231
m_667	1288
m_669	867
m_670	6138
m_672	5283
m_674	2456
m_676	1826
m_678	8548
m_681	1488
m_683	7893
m_685	1291
m_687	1995
m_69	1683
m_690	2134
m_692	1529
m_694	1515
m_696	1312
m_698	966
m_7	1618
m_70	1682
m_700	2029
m_702	2849
m_704	1135
m_706	1441
m_708	5749
m_711	2164
m_713	2154
m_715	1452
m_717	2483
m_719	2299
m_72	1509
m_720	1669
m_722	980
m_724	2680
m_728	1018
m_731	2270
m_733	1837
m_735	1981
m_737	1076
m_739	1309
m_74	1738
m_742	1899
m_744	7016
m_746	1806
m_748	1623
m_751	2450
m_753	1101
m_755	5464
m_757	1075
m_759	7831
m_76	1789
m_760	2268
m_762	7711
m_764	1233
m_766	1553
m_768	7556
m_771	1856
m_773	2661
m_775	2022
m_777	2436
m_779	1981
m_780	2256
m_782	2414
m_786	1173
m_791	1074
m_793	2152
m_795	810
m_799	1100
m_801	2707
m_803	1641
m_805	6992
m_807	1351
m_809	1068
m_81	1501
m_810	2192
m_812	5809
m_814	1752
m_816	2279
m_818	1653
m_821	2245
m_823	1372
m_825	1994
m_827	1787
m_829	2127
m_83	1541
m_830	7141
m_832	2188
m_834	2199
m_838	2324
