m_1550	251
m_1552	275
m_1554	300
m_1556	448
m_1558	278
m_1561	509
m_1563	330
m_1565	573
m_1567	244
m_1569	200
m_157	604
m_1570	250
m_1572	275
m_1574	220
m_1576	400
m_1578	439
m_1581	300
m_1585	332
m_1589	161
m_159	260
m_1590	600
m_1592	321
m_1594	300
m_1596	287
m_1598	317
m_16	223
m_160	602
m_1600	200
m_1602	262
m_1604	354
m_1606	200
m_1608	422
m_1611	267
m_1613	247
m_1615	328
m_1617	200
m_1619	393
m_162	581
m_1620	300
m_1622	139
m_1626	272
m_1628	200
m_1631	499
m_1633	185
m_1635	200
m_1637	480
m_1639	275
m_164	173
m_1640	275
m_1642	601
m_1644	300
m_1646	307
m_1648	676
m_1651	274
m_1653	557
m_1655	494
m_1657	296
m_1659	564
m_166	282
m_1660	250
m_1662	692
m_1664	196
m_1666	356
m_1671	257
m_1673	151
m_1675	288
m_1677	456
m_1679	276
m_168	640
m_1680	499
m_1682	627
m_1684	585
m_1686	486
m_1688	625
m_1691	300
m_1693	153
m_1695	238
m_1697	301
m_1699	179
m_1701	455
m_1703	463
m_1705	200
m_1707	522
m_1709	317
m_171	251
m_1710	236
m_1712	259
m_1714	300
m_1716	201
m_1718	1211
m_1721	490
m_1723	244
m_1725	250
m_1727	267
m_1729	328
m_173	194
m_1730	470
m_1732	257
m_1734	200
m_1736	277
m_1738	238
m_1741	689
m_1743	266
m_1745	246
m_1747	297
m_1749	330
m_175	499
m_1750	494
m_1754	224
m_1756	466
m_1758	778
m_1761	262
m_1763	300
m_1765	270
m_1767	587
m_1769	1051
m_177	179
m_1770	202
m_1772	500
m_1774	271
m_1776	300
m_1778	536
m_1781	1030
m_1783	200
m_1785	596
m_1787	493
m_1789	259
m_179	337
m_1790	162
m_1792	276
m_1794	529
m_1796	179
m_18	414
m_180	546
m_1800	366
m_1804	278
m_1806	172
m_1811	497
m_1813	200
m_1815	250
m_1817	300
m_1819	200
m_182	268
m_1820	295
m_1822	132
m_1824	215
m_1826	463
m_1828	215
m_1831	259
m_1833	528
m_1835	448
m_1837	286
m_1839	602
m_184	647
m_1840	464
m_1842	249
m_1844	182
m_1848	519
m_1851	267
m_1853	248
m_1855	272
m_1857	275
m_1859	170
m_186	250
m_1860	399
m_1862	436
m_1864	300
m_1866	400
m_1868	203
m_1871	279
m_1873	458
m_1875	590
m_1877	234
m_1879	200
m_1880	295
m_1882	308
m_1884	497
m_1886	218
m_1888	254
m_1891	217
m_1893	242
m_1897	339
m_1899	300
m_1901	399
m_1903	443
m_1905	241
m_1907	475
m_1909	200
m_191	311
m_1910	500
m_1912	207
m_1916	270
m_1918	166
m_1921	522
m_1923	256
m_1925	242
m_1927	327
m_1929	607
m_1930	539
m_1932	140
m_1934	560
m_1936	607
m_1938	264
m_1941	300
m_1943	267
m_1945	526
m_1947	482
m_1949	460
m_195	273
m_1950	213
m_1952	611
m_1954	446
m_1956	188
m_1958	511
m_1961	327
m_1963	256
m_1967	200
m_1969	1133
m_197	599
m_1970	755
m_1972	200
m_1974	520
m_1976	322
m_1978	250
m_1981	530
m_1983	228
m_1985	561
m_1987	512
m_1989	289
m_199	300
m_1990	400
m_1992	556
m_1994	565
m_1996	302
m_2003	189
m_2005	150
m_2007	270
m_2009	299
m_201	300
m_2010	528
m_2012	212
m_2014	279
m_2016	602
m_2018	545
m_2021	642
m_2023	173
m_2025	452
m_2027	334
m_2029	570
m_203	200
m_2030	365
m_2032	166
m_2034	307
m_2036	237
m_2038	292
m_2041	310
m_2043	534
m_2045	200
m_2047	300
m_205	454
m_2050	283
m_2052	270
m_2054	228
m_2058	229
m_2061	426
m_2063	652
m_2065	229
m_2067	583
m_2069	237
m_207	270
m_2072	256
m_2074	166
m_2076	520
m_2078	300
m_2081	138
m_2083	200
m_2089	238
m_209	150
m_2090	197
m_2092	311
m_2094	555
m_2096	263
m_2098	261
m_21	506
m_210	249
m_2100	447
m_2102	275
m_2104	203
m_2106	285
m_2108	131
m_2111	537
m_2113	400
m_2115	285
m_2117	636
m_2119	382
m_212	642
m_2120	400
m_2122	457
m_2124	276
m_2126	301
m_2128	177
m_2131	277
m_2133	674
m_2135	462
m_2137	300
m_2139	572
m_214	277
m_2140	236
m_2142	300
m_2144	677
m_2146	585
m_2148	263
m_2151	272
m_2153	541
m_2157	300
m_2159	586
m_216	516
m_2160	400
m_2162	547
m_2164	338
m_2166	449
m_2168	522
m_2171	300
m_2173	309
m_2177	243
m_2179	522
m_218	116
m_2180	304
m_2182	200
m_2184	300
m_2186	246
m_2188	534
m_2191	252
m_2193	646
m_2195	185
m_2197	532
m_2199	262
m_2201	277
m_2203	481
m_2205	536
m_2207	508
m_2209	535
m_221	158
m_2210	363
m_2212	293
m_2216	291
m_2218	128
m_2223	278
m_2225	183
m_2227	514
m_2229	300
m_223	597
m_2230	254
m_2232	271
m_2234	232
m_2236	535
m_2238	195
m_2243	496
m_2245	167
m_2247	257
m_2249	288
m_2250	258
m_2252	576
m_2254	293
m_2256	663
m_2258	189
m_2261	267
m_2263	270
m_2265	292
m_2267	728
m_2269	302
m_227	187
m_2270	552
m_2272	300
m_2274	271
m_2276	543
m_2278	290
m_2283	442
m_2285	482
m_2287	595
m_2289	572
m_229	467
m_2290	285
m_2292	340
m_2294	300
m_2296	176
m_2298	273
m_23	282
m_230	285
m_2300	300
m_2302	233
m_2304	526
m_2306	536
m_2308	200
m_2311	237
m_2313	516
m_2317	246
m_2319	246
m_232	175
m_2320	576
m_2322	533
m_2326	292
m_2328	522
m_2331	300
m_2333	292
m_2335	268
m_2337	169
m_2339	617
m_234	301
m_2340	476
m_2344	236
m_2346	300
m_2348	148
m_2351	432
m_2353	804
m_2355	545
m_2357	182
m_2359	272
m_236	511
m_2360	237
m_2362	232
m_2364	187
m_2366	263
m_2368	315
m_2371	220
m_2373	147
m_2379	273
m_238	188
m_2380	289
m_2382	152
m_2384	487
m_2386	300
m_2388	284
m_2391	271
m_2393	579
m_2395	271
m_2397	150
m_2401	222
m_2403	177
m_2405	302
m_2407	608
m_2409	483
m_241	267
m_2410	400
m_2412	260
m_2414	538
m_2416	274
m_2418	233
m_2421	258
m_2423	117
m_2425	275
m_2427	545
m_2429	273
m_243	166
m_2430	291
m_2432	692
m_2434	292
m_2436	233
m_2438	335
m_2441	477
m_2443	563
m_2445	250
m_2447	400
m_2449	537
m_245	236
m_2450	592
m_2452	245
m_2454	419
m_2456	416
m_2458	256
m_2461	400
m_2463	206
m_2467	228
m_2469	242
m_247	241
m_2470	542
m_2472	300
m_2474	236
m_2476	277
m_2478	171
m_2481	209
m_2483	175
m_2485	556
m_2487	1032
m_2489	275
m_249	240
m_2490	278
m_2492	239
m_2494	278
m_2496	711
m_2498	451
m_25	298
m_250	554
m_2500	284
m_2502	205
m_2504	801
m_2506	200
m_2508	446
m_2511	278
m_2513	431
m_2515	659
m_2517	275
m_2519	270
m_252	288
m_2520	248
m_2522	391
m_2524	300
m_2526	217
m_2528	315
m_2531	211
m_2533	474
m_2535	186
m_2537	552
m_2539	271
m_254	936
m_2542	283
m_2544	200
m_2546	282
m_2548	300
m_2551	264
m_2553	222
m_2555	406
m_2557	576
m_2559	253
m_256	849
m_2560	268
m_2562	253
m_2564	294
m_2566	289
m_2568	294
m_2571	524
m_2573	166
m_2575	250
m_2577	481
m_2579	586
m_258	229
m_2580	143
m_2582	274
m_2584	281
m_2586	615
m_2588	266
m_2591	284
m_2593	255
m_2595	755
m_2597	607
m_2599	604
m_2601	268
m_2603	280
m_2605	363
m_2607	242
m_2609	200
m_261	200
m_2610	300
m_2612	279
m_2614	548
m_2616	200
m_2618	300
m_2621	278
m_2623	200
m_2625	472
m_2627	249
m_2629	295
m_263	276
m_2630	292
m_2632	265
m_2634	273
m_2636	458
m_2638	295
m_2641	278
m_2643	512
m_2645	455
m_2647	438
m_2649	632
m_265	300
m_2650	484
m_2652	187
m_2654	485
m_2656	553
m_2658	496
m_2661	446
m_2663	697
m_2665	212
m_2667	570
m_2669	318
m_267	345
m_2670	351
m_2672	265
m_2674	154
m_2676	277
m_2678	181
m_2681	286
m_2683	200
m_2685	250
m_2687	225
m_2689	496
m_269	291
m_2690	300
m_2692	300
m_2694	406
m_2696	272
m_2698	523
m_27	545
m_270	278
m_2700	260
m_2702	267
m_2704	284
m_2706	354
m_2708	157
m_2711	200
m_2713	234
m_2717	300
m_2719	559
m_272	400
m_2720	218
m_2722	236
m_2724	181
m_2726	238
m_2728	428
m_2731	361
m_2733	252
m_2735	188
m_2737	287
m_274	240
m_2740	464
m_2742	200
m_2744	278
m_2746	178
m_2748	513
m_2753	633
m_2755	557
m_2757	273
m_2759	585
m_2760	232
m_2762	704
m_2764	415
m_2766	580
m_2768	514
m_2771	203
m_2773	311
m_2775	166
m_2777	200
m_2779	259
m_278	277
m_2780	1017
m_2782	281
m_2784	323
m_2786	279
m_2788	490
m_2791	201
m_2793	271
m_2795	273
m_2799	484
m_2801	609
m_2803	706
m_2805	272
m_2807	221
m_2809	576
m_281	297
m_2810	285
m_2812	193
m_2814	478
m_2816	264
m_2818	200
m_2821	272
m_2825	268
m_2827	498
m_2829	276
m_283	533
m_2830	200
m_2832	171
m_2834	270
m_2836	649
m_2838	450
m_2841	595
m_2843	577
m_2845	265
m_2847	445
m_285	547
m_2850	242
m_2852	550
m_2854	280
m_2856	208
m_2858	236
m_2861	145
m_2863	394
m_2865	284
m_2867	264
m_2870	344
m_2872	543
m_2874	289
m_2876	180
m_2881	516
m_2883	267
m_2885	316
m_2887	411
m_2889	665
m_289	193
m_2890	263
m_2892	670
m_2894	449
m_2896	545
m_2898	300
m_29	233
m_290	228
m_2900	504
m_2902	573
m_2904	384
m_2906	583
m_2908	219
m_2911	300
m_2913	261
m_2915	528
m_2917	260
m_2919	465
m_292	271
m_2920	200
m_2922	457
m_2924	250
m_2926	245
m_2928	509
m_2931	186
m_2933	244
m_2935	200
m_2937	592
m_2939	375
m_294	225
m_2940	841
m_2942	252
m_2944	292
m_2946	330
m_2948	244
m_2951	727
m_2953	182
m_2955	161
m_2957	471
m_2959	259
m_296	200
m_2960	589
m_2966	286
m_2968	192
m_2971	612
m_2973	358
m_2975	748
m_2977	616
m_2979	263
m_298	443
m_2980	691
m_2982	266
m_2986	284
m_2988	158
m_2991	620
m_2993	259
m_2995	267
m_2997	262
m_2999	276
m_3	537
m_30	238
m_300	590
m_3000	273
m_3002	294
m_3004	484
m_3008	246
m_3011	196
m_3013	235
m_3015	258
m_3017	300
m_3019	300
m_302	288
m_3020	279
m_3022	242
m_3024	242
m_3026	539
m_3028	225
m_3031	212
m_3033	250
m_3035	204
m_3037	151
m_304	322
m_3040	263
m_3042	293
m_3044	250
m_3046	318
m_3048	200
m_3051	216
m_3053	171
m_3055	155
m_3057	717
m_3059	623
m_3060	234
m_3062	600
m_3064	197
m_3066	149
m_3068	456
m_3071	259
m_3073	256
m_3077	243
m_3079	300
m_308	590
m_3080	660
m_3082	292
m_3084	200
m_3086	305
m_3088	464
m_3091	265
m_3093	254
m_3095	237
m_3097	615
m_3099	300
m_3101	286
m_3103	227
m_3105	582
m_3107	259
m_3109	557
m_311	619
m_3110	523
m_3112	166
m_3116	544
m_3121	379
m_3123	537
m_3127	175
m_3129	200
m_313	507
m_3130	863
m_3132	460
m_3134	284
m_3136	200
m_3138	166
m_3141	256
m_3143	184
m_3145	277
m_3147	289
m_3149	626
m_315	316
m_3150	281
m_3152	277
m_3154	185
m_3156	255
m_3158	300
m_3161	289
m_3163	307
m_3165	227
m_3167	197
m_3169	576
m_3172	200
m_3174	300
m_3176	128
m_3178	559
m_3181	200
m_3183	191
m_3185	233
m_3187	504
m_3189	257
m_319	272
m_3190	351
m_3192	350
m_3196	275
m_3198	272
m_32	236
m_320	147
m_3200	271
m_3202	250
m_3204	290
m_3206	317
m_3208	247
m_3211	515
m_3213	539
m_3215	168
m_3219	166
m_322	166
m_3220	478
m_3222	228
m_3224	186
m_3226	279
m_3228	167
m_3231	503
m_3233	150
m_3237	660
m_3239	260
m_324	623
m_3240	526
m_3242	269
m_3244	429
m_3246	563
m_3248	565
m_3253	734
m_3255	509
m_3259	252
m_326	552
m_3260	200
m_3262	239
m_3264	200
m_3266	498
m_3273	254
m_3279	245
m_328	254
m_3280	199
m_3282	546
m_3284	187
m_3286	267
m_3288	661
m_3291	328
m_3293	264
m_3295	289
m_3297	166
m_3299	249
m_3301	322
m_3303	242
m_3305	354
m_3309	261
m_331	278
m_3310	317
m_3312	434
m_3314	200
m_3316	220
m_3318	281
m_3321	190
m_3323	361
m_3325	347
m_3327	643
m_3329	592
m_333	523
m_3330	271
m_3334	441
m_3338	276
m_3341	200
m_3343	463
m_3345	303
m_3347	275
m_3349	271
m_335	186
m_3350	163
m_3354	281
m_3356	543
m_3358	263
m_3361	1060
m_3363	301
m_3365	150
m_3367	300
m_3369	687
m_337	269
m_3370	518
m_3372	429
m_3374	250
m_3376	523
m_3378	289
m_3381	487
m_3383	645
m_3385	594
m_3387	300
m_3389	293
m_339	200
m_3390	257
m_3392	634
m_3394	279
m_3396	520
m_3398	265
m_34	258
m_340	585
m_3400	525
m_3402	223
m_3406	300
m_3408	672
m_3411	304
m_3413	203
m_3415	263
m_3419	250
m_3420	667
m_3426	290
m_3428	275
m_3431	263
m_3433	269
m_3435	539
m_3437	266
m_3439	262
m_344	276
m_3440	356
m_3442	200
m_3444	277
m_3446	267
m_3448	283
m_3451	660
m_3453	488
m_3455	312
m_3457	993
m_3459	300
m_346	201
m_3460	595
m_3462	249
m_3464	200
m_3466	364
m_3471	432
m_3473	263
m_3475	447
m_3479	276
m_348	501
m_3480	525
m_3482	563
m_3484	661
m_3486	274
m_3488	286
m_3493	511
m_3495	260
m_3497	200
m_3501	419
m_3503	281
m_3505	242
m_3507	200
m_3509	191
m_351	300
m_3510	281
m_3512	198
m_3514	277
m_3516	262
m_3518	250
m_3521	207
m_3523	296
m_3525	166
m_3527	124
m_3529	400
m_353	272
m_3530	495
m_3534	569
m_3536	464
m_3538	552
m_3541	476
m_3543	276
m_3545	585
m_3549	150
m_355	596
m_3550	518
m_3554	559
m_3556	498
m_3558	535
m_3561	300
m_3563	963
m_3565	133
m_3567	505
m_3569	539
m_357	200
m_3570	120
m_3572	273
m_3574	300
m_3576	207
m_3578	255
m_3581	250
m_3583	300
m_3585	393
m_3587	274
m_3589	470
m_359	166
m_3590	143
m_3592	300
m_3594	312
m_3596	543
m_3598	278
m_36	598
m_360	617
m_3600	325
m_3602	186
m_3604	271
m_3608	273
m_3611	289
m_3613	458
m_3615	200
m_3617	489
m_3619	473
m_362	191
m_3622	666
m_3624	510
m_3626	238
m_3628	250
m_3631	200
m_3633	265
m_3635	227
m_3637	276
m_3639	222
m_364	506
m_3640	728
m_3642	262
m_3644	273
m_3646	253
m_3648	200
m_3653	317
m_3655	200
m_3657	566
m_3659	250
m_366	288
m_3660	221
m_3664	161
m_3666	254
m_3668	647
m_3671	524
m_3673	510
m_3675	678
m_3677	278
m_3679	474
m_368	301
m_3680	233
m_3682	220
m_3684	144
m_3686	972
m_3688	347
m_3691	335
m_3693	452
m_3695	447
m_3697	179
m_3699	315
m_3701	257
m_3703	245
m_3705	379
m_3707	284
m_3709	255
m_371	200
m_3710	388
m_3712	200
m_3714	228
m_3716	200
m_3718	500
m_3721	313
m_3723	679
m_3725	207
m_3727	164
m_3729	222
m_373	268
m_3730	307
m_3732	576
m_3734	272
m_3736	248
m_3738	257
m_3743	592
m_3745	210
m_3747	441
m_3749	359
m_375	200
m_3750	505
m_3752	272
m_3754	300
m_3756	275
m_3758	174
m_3761	607
m_3763	178
m_3765	774
m_3767	286
m_3769	333
m_377	423
m_3770	185
m_3772	492
m_3774	248
m_3776	304
m_3778	211
m_3781	140
m_3783	272
m_3785	255
m_3787	200
m_3789	449
m_379	300
m_3790	250
m_3792	520
m_3794	250
m_3796	249
m_3798	600
m_38	178
m_380	253
m_3800	326
m_3802	269
m_3804	150
m_3806	270
m_3808	205
m_3811	514
m_3813	300
m_3815	482
m_3817	148
m_3819	274
m_382	605
m_3820	513
m_3822	267
m_3824	253
m_3826	505
m_3828	284
m_3831	271
m_3833	617
m_3835	225
m_3837	400
m_3839	191
m_384	289
m_3840	264
m_3842	300
m_3844	168
m_3846	531
m_3851	240
m_3853	273
m_3855	397
m_3857	146
m_3859	200
m_3860	304
m_3862	270
m_3864	304
m_3866	285
m_3868	220
m_3873	394
m_3875	193
m_3877	259
m_3879	282
m_388	268
m_3880	249
m_3882	506
m_3884	491
m_3886	306
m_3888	233
m_3891	259
m_3893	324
m_3895	264
m_3897	668
m_3899	451
m_3901	193
m_3903	952
m_3905	295
m_3909	300
m_391	297
m_3910	276
m_3912	181
m_3914	624
m_3916	200
m_3918	233
m_3921	200
m_3923	379
m_3925	292
m_3927	197
m_3929	273
m_393	231
m_3930	230
m_3932	247
m_3934	263
m_3936	281
m_3938	502
m_3941	512
m_3943	595
m_3945	292
m_3947	256
m_3949	200
m_395	567
m_3950	271
m_3952	250
m_3954	250
m_3956	617
m_3958	200
m_3961	184
m_3963	587
m_3965	203
m_3967	604
m_3969	467
m_397	884
m_3970	586
m_3972	150
m_3974	249
m_3976	261
m_3978	244
m_3983	164
m_3987	200
m_3989	447
m_399	119
m_3990	161
m_3992	200
m_3994	648
m_3996	283
m_3998	597
m_4001	626
m_4003	358
m_4005	300
m_4007	537
m_4009	303
m_401	173
m_4010	300
m_4012	340
m_4014	252
m_4016	102
m_4018	145
m_4021	253
m_4023	218
m_4027	349
m_4029	289
m_403	267
m_4030	597
m_4032	274
m_4034	209
m_405	673
m_407	200
m_409	286
m_41	347
m_410	247
m_412	493
m_414	216
m_416	524
m_418	341
m_421	271
m_423	226
m_425	487
m_427	290
m_429	1013
m_43	546
m_430	222
m_434	251
m_436	612
m_438	288
m_441	286
m_443	256
m_445	611
m_447	553
m_449	657
m_450	599
m_452	471
m_454	584
m_456	270
m_458	350
m_461	294
m_463	254
m_465	141
m_467	210
m_469	241
m_47	501
m_470	300
m_472	481
m_474	568
m_476	270
m_478	169
m_481	494
m_483	584
m_485	441
m_487	272
m_489	281
m_49	494
m_490	492
m_492	286
m_494	199
m_496	314
m_498	254
m_5	243
m_50	184
m_500	685
m_502	685
m_504	156
m_506	222
m_508	524
m_511	243
m_513	300
m_515	156
m_517	886
m_519	218
m_52	277
m_520	153
m_522	488
m_524	585
m_526	151
m_528	158
m_531	132
m_533	293
m_535	286
m_537	492
m_539	1102
m_54	466
m_540	429
m_542	705
m_544	310
m_546	250
m_548	251
m_551	166
m_553	570
m_555	266
m_557	249
m_559	162
m_56	210
m_562	364
m_564	200
m_566	168
m_568	462
m_571	487
m_573	237
m_575	636
m_577	443
m_579	320
m_58	254
m_580	221
m_582	509
m_584	281
m_586	208
m_588	560
m_591	296
m_593	173
m_595	348
m_597	607
m_599	289
m_601	245
m_603	322
m_607	238
m_609	551
m_61	431
m_610	271
m_612	552
m_616	533
m_621	157
m_625	242
m_627	231
m_629	310
m_63	175
m_630	587
m_632	535
m_634	344
m_638	242
m_641	299
m_643	202
m_645	701
m_647	236
m_649	206
m_65	244
m_650	200
m_652	185
m_654	253
m_656	273
m_658	264
m_661	291
m_663	225
m_665	363
m_667	300
m_670	302
m_672	235
m_674	580
m_676	248
m_678	685
m_681	150
m_683	269
m_685	256
m_687	263
m_69	253
m_690	1137
m_692	200
m_694	200
m_696	444
m_698	254
m_7	270
m_70	568
m_700	504
m_702	200
m_704	348
m_706	139
m_708	609
m_711	311
m_713	210
m_715	257
m_717	466
m_719	308
m_72	457
m_720	300
m_722	295
m_724	282
m_728	270
m_731	282
m_733	226
m_735	665
m_737	232
m_739	432
m_74	514
m_742	549
m_744	214
m_746	613
m_748	245
m_751	548
m_753	232
m_755	149
m_757	240
m_759	293
m_76	575
m_760	224
m_762	200
m_764	458
m_766	481
m_768	171
m_771	290
m_773	294
m_775	300
m_777	602
m_779	277
m_780	300
m_782	138
m_786	239
m_791	448
m_793	287
m_795	387
m_799	224
m_801	200
m_803	200
m_805	463
m_807	480
m_809	162
m_81	407
m_810	549
m_812	217
m_814	496
m_816	167
m_818	525
m_821	277
m_823	539
m_825	279
m_827	635
m_829	199
m_83	314
m_830	742
m_832	300
m_834	288
m_838	157
m_841	245
m_843	262
m_845	300
m_847	327
m_849	482
m_85	294
m_850	235
m_852	276
m_854	161
m_856	165
m_858	288
m_861	244
m_863	154
m_865	217
m_867	539
m_869	238
m_87	270
m_870	477
m_872	430
m_874	200
m_876	254
m_878	126
m_881	452
m_883	533
m_885	252
m_887	200
m_889	300
m_89	514
m_890	241
m_892	681
m_894	470
m_896	198
m_898	245
m_9	196
m_90	216
m_900	259
m_902	285
m_904	659
m_906	577
m_911	194
m_913	574
m_915	200
m_917	288
m_919	288
m_92	677
m_920	321
m_922	269
m_926	270
m_928	266
m_931	237
m_933	378
m_935	300
m_937	158
m_939	242
m_940	231
m_942	300
m_944	278
m_948	507
m_951	243
m_953	290
m_955	296
m_959	347
m_96	644
m_960	300
m_962	271
m_964	237
m_966	327
m_968	242
m_971	382
m_973	257
m_975	200
m_977	624
m_979	164
m_98	261
m_980	256
m_984	516
m_986	234
m_988	563
m_991	275
m_993	200
m_995	599
m_997	153
m_999	200
m_1001	153
m_1003	376
m_1005	259
m_1007	261
m_1009	616
m_101	239
m_1010	235
m_1012	662
m_1014	165
m_1016	185
m_1018	300
m_1021	295
m_1023	200
m_1025	300
m_1027	166
m_1029	463
m_103	282
m_1030	536
m_1032	230
m_1034	571
m_1036	246
m_1038	251
m_1041	250
m_1043	303
m_1045	140
m_1047	282
m_1049	323
m_105	266
m_1050	242
m_1052	478
m_1054	250
m_1056	200
m_1058	194
m_1061	300
m_1063	603
m_1065	209
m_1067	300
m_1069	300
m_107	259
m_1070	207
m_1072	400
m_1076	692
m_1078	354
m_1081	551
m_1083	245
m_1085	282
m_1087	163
m_1089	258
m_109	260
m_1092	200
m_1094	524
m_1096	258
m_1098	257
m_11	283
m_110	576
m_1100	282
m_1102	515
m_1104	252
m_1106	192
m_1108	574
m_1113	166
m_1115	333
m_1117	250
m_1119	496
m_112	300
m_1122	561
m_1126	281
m_1128	828
m_1131	200
m_1133	246
m_1135	512
m_1137	151
m_1139	478
m_114	291
m_1140	308
m_1144	300
m_1146	438
m_1148	202
m_1151	175
m_1153	533
m_1155	255
m_1157	266
m_1159	194
m_116	300
m_1160	142
m_1162	228
m_1164	300
m_1166	300
m_1168	486
m_1171	266
m_1175	205
m_1177	268
m_1179	248
m_118	183
m_1180	276
m_1182	296
m_1184	302
m_1186	295
m_1188	190
m_1191	642
m_1193	200
m_1195	193
m_1197	957
m_1199	562
m_1201	550
m_1203	559
m_1205	577
m_1207	262
m_1209	496
m_1210	522
m_1212	284
m_1214	263
m_1216	466
m_1218	223
m_1221	200
m_1223	300
m_1225	292
m_1227	573
m_1230	400
m_1232	359
m_1234	376
m_1236	339
m_1238	200
m_1241	133
m_1243	150
m_1245	395
m_1247	240
m_1249	524
m_125	231
m_1250	527
m_1252	267
m_1254	247
m_1256	498
m_1258	1073
m_1261	236
m_1263	631
m_1265	200
m_1267	622
m_1269	232
m_127	163
m_1270	591
m_1272	339
m_1274	498
m_1278	233
m_1281	501
m_1283	314
m_1285	284
m_1287	581
m_1289	496
m_129	186
m_1290	314
m_1292	300
m_1294	508
m_1296	264
m_1298	200
m_13	654
m_130	192
m_1300	150
m_1302	300
m_1304	300
m_1308	245
m_1311	158
m_1313	312
m_1315	530
m_1317	976
m_1319	433
m_132	183
m_1320	282
m_1322	232
m_1324	477
m_1326	635
m_1328	195
m_1331	271
m_1333	179
m_1335	613
m_1337	200
m_1339	207
m_134	277
m_1340	628
m_1342	254
m_1344	178
m_1346	284
m_1348	460
